Featured,Track,Name1,JobTitle1,Company1,Name2,JobTitle2,Company2,Title,Abstract,LinkedIn1,Twitter1,LinkedIn2,Twitter2,Slides,Picture,YouTube,Keywords,Duration
yes,,Andrei Novoselov,Сloud Ops PaaS team lead,Gcore,,,,Managing k8s: moving from the Openstack Magnum to the Cluster API,"When considering both technologies, it would be explained why magnum was chosen in the first place, what advantages and disadvantages it has, and which of these we can no longer tolerate. After considering the alternatives, we have decided to move forward with the Cluster API as it offers a more comprehensive and efficient solution for our managed Kubernetes clusters. There will be provided a detailed overview of our implementation of the Cluster API, including the features and benefits that we and our users have gained from this new solution. We have been able to achieve a more secure, flexible, and cost-effective solution for our managed Kubernetes clusters with the Cluster API, and we are confident that our users will be pleased with the results.",https://www.linkedin.com/in/andrei-novoselov-6196b3207/,,,,Conf42 Cloud Native 2023 - Andrei Novoselov.pdf,cloud_andrei_novoselov.png,https://youtu.be/HpdBZhmVuqQ,"managing,k8s,openstack,magnum,cluster,api",30
yes,,Shane Utt,Staff Software Engineer,Kong,,,,Beyond Kubernetes Ingress (with Gateway API),"Kubernetes has provided basic controls for ingress traffic to your applications for some years with the Ingress API, but that's just the beginning of the story. In this talk we'll discuss Gateway API, the upcoming successor to Ingress with deep and rich controls and configuration options for traffic and operations. We'll also dive into some of the ongoing and upcoming aspects of the project, including service mesh support and our available tooling and show some practical examples. Attendees should walk away from this talk with a clear idea of what's coming on the Kubernetes SIG Network roadmap for Gateway API, and should know where to start if they would like to contribute and/or join into the community.",https://www.linkedin.com/in/shaneutt/,@ShaneUtt,,,Conf42 Cloud Native 2023 - Shane Utt.pdf,cloud_shane_utt.png,https://youtu.be/c-w-WbRrQ9s,"beyond.kubernetes,ingress,gateway,api",30
yes,,Bojan Vrhovnik,Senior Cloud Solution Architect,Microsoft Azure,,,,Azure Container Apps – serverless container apps in action,"Kubernetes is becoming de facto community standard for running container workloads at scale. Setting up and maintaining Kubernetes is not an easy task to do, let alone focus on the efficient workloads by following all the best practices in cloud native area. Azure Container App brings the best of Kubernetes with cloud best practices applied without handling the Kubernetes beast behind the scenes. It gives developers and IT pros the time to focus on the workload, by giving them tools to focus on the fully managed experience for them and their customers.

In this session we will explore how to deploy and configure Kubernetes-style applications, focusing on application lifecycle, autoscaling, ingress without managing infrastructure, enriching the functionality with distributed application runtime (Dapr), securely manage all the secrets, and enabling hybrid scenarios with running apps on Kubernetes on-prem as managed offerings.

####[Sign-up for free Microsoft Azure learning resources](https://aka.ms/AAjvb78)",https://www.linkedin.com/in/bvrhovnik/,,,,Conf42 Cloud Native 2023 - Bojan Vrhovnik.pdf,cloud_bojan_vrhovnik.png,https://youtu.be/-oyzSJKXlfU,"azure,serverless,container,apps",45
yes,,Kenneth DuMez,Developer Relations Engineer,Teleport,,,,Kubernetes audit log best practices,"Keeping an eye on all of the activity in your Kubernetes cluster is crucial to modern cloud computing. With just one cluster, and a handful of engineers this can be done ad-hoc and often the Kubernetes native logging is adequate. At scale however, with multiple clusters, regions, clouds, and tens or hundreds of engineers, Kubernetes audit logging can become a nightmare. Learn how to do it the easy, and secure way with open-source tools.This talk will run you through the best practices of making sure your cluster is secure, and how to keep a bird’s eye view on everything going on in your cluster, making achieving compliance standards like SOC2 and FedRAMP a breeze. This talk will focus on various open source tooling such as Teleport, OpenRaven, and Elastic.",https://www.linkedin.com/in/kenneth-dumez-086b84220/,,,,Conf42 Cloud Native 2023 - Kenneth Dumez.pdf,cloud_kenneth_dumez.png,https://youtu.be/lpkjrdSqgSQ,"kubernetes,audit,log",30
no,security,Linda Ikechukwu,Developer Advocate,Smallstep Labs,,,,A better way to SSH: Introducing SSH certificates,"SSH certificates are the most secure way of granting SSH access. However, they're not widely used. In this talk, you'll learn of the shortcomings of SSH keys, what SSH certificates are, how SSH certificates combat the shortcomings of SSH keys, and how you can start using SSH certificates right away!",https://www.linkedin.com/in/linda-ikechukwu/,@_MsLinda,,,Conf42 Cloud Native 2023 - Linda Ikechukwu.pdf,cloud_linda_ikechukwu.png,https://youtu.be/taqYbT7szhI,"introducing,ssh,certificates",
no,security,Rotem Refael,Director of Engineering,ARMO,,,,What We've Learned from Scanning 10K+ Kubernetes Clusters,"Kubernetes security is still hard, and it is possible to get a better understanding of your security and risk posture, and take measures to improve it with open source tooling.",https://www.linkedin.com/in/rotem-refael/,@Rotem_Refael27,,,Conf42 Cloud Native 2023 - Rotem Refael.pdf,cloud_rotem_refael.png,https://youtu.be/qkyoMCV9PwU,scanning 10k+ kubernetes clusters,
no,security,Yiscah Levy-Silas,Software Engineer,ARMO,,,,Unpacking Open Source Security in Public Repos & Registries,The container ecosystem has exploded in the decade since it's been introduced and today boasts many public facing resources - open source projects & public registries. This talk we will unveil first of its kind research conducted by scanning the most popular and widely adopted open source projects.,https://www.linkedin.com/in/yiscah-levy-silas/,@armosec,,,Conf42 Cloud Native 2023 - Yiscah Levy-Silas.pdf,cloud_yiscah_levy-silas.png,https://youtu.be/yiE0K3ZUmmk,"unpacking,open source,security",
no,security,Wiktoria Dalach,"Software and Security Engineer, Writer and Speaker",,,,,Security Doesn't Have To Be a Nightmare,"How to build secure products? After a decade of coding, I moved to the security team where I discovered a better, more manageable approach to security. From my talk, you will learn how to design with security in mind so that security isn’t a blocker but an enabler for innovation.",https://www.linkedin.com/in/wdalach/,@wdalach,,,Conf42 Cloud Native 2023 - Wiktoria Dalach.pdf,cloud_wiktoria_dalach.png,https://youtu.be/ZMjtDuF9TfU,"security,nightmare",
no,security,Alain Lompo,Software Developer,ISO-GRUPPE,,,,Managing Secrets with Confidence: A Comprehensive Guide to Using Hashicorp Vault in Kubernetes Clusters,"Securely manage secrets in Kubernetes with Hashicorp Vault. Learn best practices, real-world use cases, and hands-on demonstrations to simplify secret management, improve security, and achieve compliance. Empower your infrastructure with Vault's centralized and secure secret management solution.",https://www.linkedin.com/in/alain-lompo-4367141/,@alainlompo,,,Conf42 Cloud Native 2023 - Alain Lompo.pdf,cloud_alain_lompo.png,https://youtu.be/K1IDN5J-qsM,"managing,secrets,hashicorp,vault,kubernetes,clusters",
no,security,Mohammed Aboullaite,Backend engineer,Spotify,,,,"Move fast, build things… Safely!","How about learning to ship faster & secure artifacts from the fastest and safest motorsports in the world. In this talk, we're going to discuss different principles followed in F1, what lessons we can learn from and adopt in the way we design, architect, ship and secure our systems.",https://www.linkedin.com/in/aboullaite/,@laytoun,,,,cloud_aboullaite_mohammed.png,https://youtu.be/PIp-uoV9B10,"move,fast,build,things",
no,security,Ben Rockwood,"VP, Engineering & Operations",Mondoo,,,,Cloud Native Posture Management for All,"This talk introduces two symbiotic open source projects, cnquery and cnspec, that bring a cloud native approach to security posture management across all parts of your infrastructure.",https://www.linkedin.com/in/benrockwood/,@benr,,,Conf42 Cloud Native 2023 - Ben Rockwood.pdf,cloud_ben_rockwood.png,https://youtu.be/QSGLWNBv5Rs,"posture,management",
no,security,Christoph Hartmann,Co-Founder & CTO,Mondoo,,,,How to implement Security as Code?,"The talk will discuss the implementation of Security as Code in a large-scale DevOps environment, covering benefits of automating security testing and its challenges for larger teams.",https://www.linkedin.com/in/chrihartmann/,@chri_hartmann,,,Conf42 Cloud Native 2023 - Christoph Hartmann.pdf,cloud_christoph_hartmann.png,https://youtu.be/KkbWQKzc2Xw,security as code,
no,security,Michael Levan,"Kubernetes and Containers Trainer, Consultant, and Content Creator",,,,,Kubernetes Secret Management The Right Way With Vault,"Kubernetes Secrets by default aren't secure. In fact, some Kubernetes documentation itself even recommends taking a look at a third-party utility. In short it's because secrets are stored in plain-text by default.
In this session, you'll learn how to fix that issue by combining Kubernetes and Vault",https://www.linkedin.com/in/michaellevan/,@TheNJDevOpsGuy,,,,cloud_michael_levan.png,https://youtu.be/uar5n0HsU-s,"kubernetes,secret,management,vault",
no,security,Nader Zaveri,Senior Manager - Incident Response & Remediation,Mandiant (Google Cloud),Brandan Schondorfer,Principal Consultant,Mandiant (Google Cloud),"Old Services, New Tricks: Cloud Metadata Abuse by Threat Actors","This presentation covers how threat actors performed the exploitation and IMDS abuse, as well as related security hardening guidance on how to detect, remediate, and prevent this type of instance metadata abuse in an organization’s environment.",https://www.linkedin.com/in/naderzaveri/,@NaderZaveri,https://www.linkedin.com/in/k-s-brandan/,@4real_br4nd4n,,cloud_nader_zaveri_brandan_schondorfer.png,https://youtu.be/1W7Ss9AaOn0,"cloud,metadata,abuse,threat actors",
no,security,Reza Ramezanpour,Developer Advocate,Tigera,,,,Container and Kubernetes security policy design: 10 critical best practices,"Building a scalable Kubernetes security policy design requires that you adopt a fully cloud-native mindset that takes into account how your streamlined CI/CD process should enable security policy provisioning. In this session, we'll cover the best practices for designing scalable security policies.",https://www.linkedin.com/in/rramezanpour/,@fr0zenprocess,,,Conf42 Cloud Native 2023 - Reza Ramezanpour.pdf,cloud_reza_ramezanpour.png,https://youtu.be/86tf66ici0s,"kubernetes,security,policy,design,top10",
no,security,Shlomi Kushchi,System Architect,Jit,,,,Defending Your Cloud Native Apps Against the Serverless Top 10,"Serverless architecture and patterns have changed the velocity and scale at which modern business applications can be delivered. As serverless gains adoption, the would-be attackers come prowling - and this means serverless security needs to level up. This talk will show you how.",https://www.linkedin.com/in/shlomi-kushchi-a76b7963/,@skushchi,,,Conf42 Cloud Native 2023 - Shlomi Kushchi.pdf,cloud_shlomi_kushchi.png,https://youtu.be/MkRb16rBCC8,"defending,apps,serverless,top 10",
no,security,Steve Judd,Chief Architect,"Jetstack, a Venafi Company",,,,From zero to hero: how platform engineers are Zero Trust rainmakers,"Zero trust is hard but important; part of the answer is shifting security left into the application lifecycle. Sounds good in theory but devs have their own challenges. All is not lost though, as I will explain in this talk about Zero Trust, Kubernetes, automation and the rise of the Platform Team.",https://www.linkedin.com/in/steve-judd-1885052/,,,,Conf42 Cloud Native 2023 - Steve Judd.pdf,cloud_steve_judd.png,https://youtu.be/z_CuM68jIHM,"zero to hero,platform engineers",
no,security,Sven Ruppert,Developer Advocate,JFrog,,,,Supply Chain Security for OpenSource Projects - it's time to prepare!,"Attacks on the OS supply chain are becoming more sophisticated. What are the essential first steps, and what should you focus on in the beginning? This raises the question of suitable methods and tools. At the same time, the company's strategic orientation must be included in this security strategy.",https://www.linkedin.com/in/svenruppert/,@SvenRuppert,,,,cloud_sven_ruppert.png,https://youtu.be/fkCu75rn85E,"supply chain security,opensource projects",
no,scaling,Yael Grossman,"Specialist Solutions Architect, Flexible Compute",AWS,,,,Scaling K8s Clusters Without Losing Your Mind or Your Money,"Cloud computing offers different options of powerful, sustainable, cost effective infrastructure. How do you tailor it to meet your K8s workload needs? Karpenter! In this talk we will review how Karpenter (open-source) simplifies and accelerates provisioning cost-effective infrastructure.",https://www.linkedin.com/in/yael-grossman/,,,,Conf42 Cloud Native 2023 - Yael Grossman.pdf,cloud_yael_grossman.png,https://youtu.be/mInIQ8fHhzI,"scaling,k8s,clusters,losing,money",
no,scaling,Trista Pan,Co-Founder & CTO,SphereEx,,,,Automatically shard and scale-out your traditional databases on Kubernetes for true digital transformation,"How to migrate your databases to the cloud or Kubernetes?
How to create a distributed/sharding database system based on your existing monolithic databases?
Find a solution to go cloud native and tackle the pain points and difficulties.",https://www.linkedin.com/in/panjuan/,@tristaZero,,,Conf42 Cloud Native 2023 - Trista Pan.pdf,cloud_trista_pan.png,https://youtu.be/ndg5GT4j5Dk,"automatically,shard,scale-out,databases,kubernetes",
no,scaling,Samuel Baruffi,Senior Global Solutions Architect,AWS,,,,Just-in-time Nodes for Any AWS EKS Cluster - Auto Scaling with Karpenter,Karpenter simplifies K8s infrastructure with the right nodes at the right time. It automatically launches just the right compute resources to handle your cluster's applications. It is designed to let you take full advantage of the cloud with fast and simple provisioning for Kubernetes clusters.,https://www.linkedin.com/in/samuelbaruffi/,@SamuelBaruffi,,,Conf42 Cloud Native 2023 - Samuel Baruffi.pdf,cloud_samuel_baruffi.png,https://youtu.be/TMgpgW2_Ht0,"aws,eks,cluster,karpenter",
no,scaling,Yoav Nordmann,Fullstack as a ServiceTikal - Fullstack as a Service,Tikal Knowledge,,,,Anomaly Detection with Apache Pinot & ThirdEye,"Do you remember the last time you faced a data anomaly in your data and could not explain why it happened? Even worse, it took a long time until you found out.
In this session, I will talk about the problems of anomaly detection and how you can mitigate this problem by implementing Apache Pinot with the ThirdEye add-on. Thirdeye monitors your data in near real-time, detects anomalies, and gives insights and interactive root-cause analysis into why they are happening. I will explain the technology and what makes it unique and show a quick demo at the end of the lecture using live data.
I wish to show other professionals in the data engineering field how you can leverage this Open Source technology to your advantage in order to achieve a high standard of data integrity and validation.",https://www.linkedin.com/in/yoavnordmann/,@YoavNordmann,,,Conf42 Cloud Native 2023 - Yoav Nordmann.pdf,cloud_yoav_nordmann.png,https://youtu.be/45MJYw_iDMg,"anomaly,detection,apache,pinot,thirdeye",
