Featured,Track,Name1,JobTitle1,Company1,Name2,JobTitle2,Company2,Title,Abstract,LinkedIn1,Twitter1,LinkedIn2,Twitter2,Slides,Picture,YouTube,Keywords,Duration
Yes,,Uma Mukkara,Head of Resilience Testing,Harness,,,,"Green Dashboards, Broken Systems: Why Observability Alone Can't Prove Resilience","Observability can tell you what your system is doing, but it cannot prove how it will behave when something breaks. Dashboards may stay green while hidden dependencies, degraded services, or unexpected failure modes quietly put users at risk. This talk explores the gap between visibility and resilience, and why teams need to actively test failure scenarios rather than rely on monitoring alone.",https://www.linkedin.com/in/uma-mukkara/,,,,,Uma Mukkara_obs.png,,"resilience,testing,enterprise",
No,agents,Emerson Braun,Staff Engineer / Regional Director,Plan A Technologies,,,,"Make Agents Observable: Tracing Decisions, Tool Calls and Recovery","AI agents can produce a confident final answer while hiding the most important part of the execution: what context they received, which decisions they made, which tools they called, and where the workflow started to drift. This talk presents an observability model for agentic systems that goes beyond application logs and model latency. We will follow a realistic agent execution from request to outcome and instrument the signals that make it explainable and operable: - context and instruction versions; - structured decisions and route selection; - tool calls, inputs, outputs, and validation results; - model, latency, token cost, retries, and failures; - policy checks, blocked actions, and human approvals; - final outcomes, fallbacks, and recovery attempts. Using an AgentsKit example, we will compare a deterministic path with an agentic path and show how a shared execution trace makes their behavior visible without relying on hidden chain-of-thought. We will also discuss privacy-aware telemetry: what to record, what to redact, and how to preserve useful evidence without collecting unnecessary secrets or personal data. The session closes with practical metrics and debugging patterns for production agents: task success rate, tool error rate, retry loops, escalation rate, cost per successful task, and time to diagnose a failed execution. Attendees will leave with a concrete checklist for instrumenting agent workflows and answering the question every production team eventually faces: did the agent fail, did a tool fail, or did we give the system the wrong context in the first place?",https://www.linkedin.com/in/emerson-braun/,,,,Emerson Braun - Conf42 Observability 2026.pdf,Emerson Braun_obs.png,https://youtu.be/ZKqDNqO-anM,"agents,llms,observability",
No,agents,Sabith K Soopy,Principal Software Engineer,Stackgen,,,,You Can't Debug What You Can't See: Observability for AI Agents,"Traditional APM tells you a request was slow. It won't tell you an agent burned 40k tokens narrating a wrong answer. Observability for AI agents needs new primitives: session traces across multi-step reasoning, tool attribution (which call cost what), and token budgets as first-class signals. This talk covers what we instrument at StackGen — spans that follow an agent through plan/gather/present, per-tool cost and latency, and evidence checks that show whether output was grounded — plus how we debug a bad session after the fact. You'll leave with an observability starter set that goes beyond dashboards into ""why did this agent do that.""",https://www.linkedin.com/in/sabithks,,,,,Sabith K Soopy_obs.png,https://youtu.be/JT9mhxn8SgY,"agents,debugging,tracing",
No,agents,Ralph Bird,Principal Machine Learning Engineer,PagerDuty,,,,"AI Coded It, AI Shipped It, Who Owns It?","It's 03:47. The pager fires and you open your terminal. The code that broke was written by an AI agent, shipped by another AI agent, and never seen by a human. The SRE agent has already failed. It's on you. Are you ready? Coding agents have already changed how software gets built. The next shift is coming for how we run it in production: SRE agents are starting to triage, correlate, and will soon remediate before a human is awake. PagerDuty's own ""Code It, Ship It, Own It"" mantra is under real pressure, the ""Code It"" and ""Ship It"" parts are increasingly automated, but ""Own It""? That hasn't gone anywhere. We've faced this kind of transition before. Civil aviation automated huge parts of flying decades ago, and the answer wasn't to remove pilots, it was to mandate simulator time, so pilots stay sharp for the moments autopilot can't handle. On-call engineers need the same: practiced reps in low-stakes scenarios, not hope that expertise survives on its own once agents take the routine work. This talk looks at what ""owning"" an incident means when you didn't write the code and an agent already tried and failed to fix it, and lays out what observability and incident tooling needs to provide to make that ownership possible, from helping you to train for the big one, to providing you with support when it happens",https://www.linkedin.com/in/ralphbird,,,,Ralph Bird - Conf42 Observability 2026.pdf,Ralph Bird_obs.png,https://youtu.be/EEnSxa4_vzo,"sre,agents,incidentresponse",
No,agents,Elliot Gardiner,Founding Engineer,Code Telemetry,,,,Beyond Token Counts: Observability for AI Coding-Agent Trajectories,"AI coding assistants are increasingly long-running software processes: they search repositories, call tools, modify files, run tests, encounter failures, retry, delegate work to subagents, and eventually produce—or fail to produce—a pull request. Yet most organizations still measure them primarily through token consumption, model latency, and adoption. This talk treats coding agents as an observability problem. We’ll model the full engineering trajectory from task to validated outcome: task → context acquisition → tool use → code edits → tests → retries → pull request → review → outcome We’ll look at how OpenTelemetry-style events can reconstruct these trajectories across tools such as Claude Code and Codex, and derive practical signals including context-acquisition time, failed-test iterations, abandoned work, prompt-to-PR latency, and cost per accepted task. Finally, we’ll build a deliberately simple, explainable trajectory grader that distinguishes a clean one-pass implementation from a session that eventually succeeds after repeated iteration—or never actually satisfies its original acceptance criteria. The goal is not another developer-productivity score. It is evidence you can inspect.",https://www.linkedin.com/in/elliotgardiner/,,,,Elliot Gardiner - Conf42 Observability 2026.pdf,Elliot Gardiner_obs.png,https://youtu.be/il86h4NsCEw,"agents,codegeneration,tracing",
No,ai,Artemis Leonardou,Software Engineer & DevRel,NOFire AI,,,,Three Hours Debugging Code I Never Wrote,"An agent wrote a change. It passed review, it passed CI, and then it took a production path down for about three hours. Nothing in the diff was wrong on its own, which is exactly why it got through, and the failure only existed in the combination of the edits. What made it slow was not the code. My dashboards told me what was happening and roughly where, and then stopped being useful, because the question I actually needed answered was why the change had been written that way. I could not ask the author, and none of the reasoning existed anywhere. Commit message, pull request description, ticket: nothing. That is a gap in what we record rather than a gap in what we measure, and I do not think our tooling has caught up with it yet. I have been shipping AI-generated code to production since I was fourteen. This talk is that incident in detail, what my telemetry did and did not give me while I was in it, and the three things I changed afterwards. Keeping a change small enough that reverting it is genuinely one step. Testing that the revert works instead of assuming it does. And moving the check that matters to before an action executes rather than alerting after it has already landed. I will be honest about what each one costs in shipping speed, because none of them are free. Tool-agnostic, no live demo. If your team is starting to let agents write the changes you are on call for, this is the failure mode I wish someone had described to me first.",https://www.linkedin.com/in/artemisln/,,,,Artemis Leonardou - Conf42 Observability 2026.pdf,Artemis Leonardou_obs.png,https://youtu.be/s8DsnD_H4EY,"debugging,agents,codegeneration",
No,ai,Srikanth Devarakonda,Software Development Engineer 5,Adobe,,,,From Benchmarks to Business Impact: Evaluating Generative AI in Production,"As generative AI systems transition from experimental pilots to production environments, traditional evaluation methods often limited to static benchmarks fail to reflect real-world performance. This session introduces a practical, data-driven evaluation framework that connects model behavior to observable system performance and business outcomes. We examine key evaluation dimensions such as factual accuracy, grounding, safety, and task completion, using measurable signals like hallucination rates, response relevance, user feedback, and task success metrics. Attendees will learn how combining automated evaluation pipelines with human-in-the-loop validation improves coverage while capturing nuanced insights for complex and open-ended outputs. The session also explores domain-specific evaluation approaches across use cases like customer support, content generation, and decision support systems. We highlight techniques to detect and mitigate hallucinations, bias, and robustness issues under varying inputs, improving consistency and reliability. Finally, we present a continuous evaluation pipeline integrated into the AI lifecycle, emphasizing monitoring, traceability, and governance. By incorporating feedback loops and observable signals, organizations can ensure auditability and responsible AI adoption. By aligning evaluation strategies with real user interactions and business KPIs, this session equips practitioners to move beyond benchmarks toward building trustworthy, scalable, and production-ready generative AI systems.",https://www.linkedin.com/in/srikanth-devarakonda-b197473a/,,,,Srikanth Devarakonda - Conf42 Observability 2026.pdf,Srikanth Devarakonda_obs.png,https://youtu.be/chDuQddtZyo,"llms,evals,benchmarks",
No,ai,Princewill Kalio,Senior Software Engineer,Dockie,,,,AI Systems Are Distributed Systems Now,"Modern AI applications are evolving beyond prompt engineering. Today’s LLM systems are distributed architectures composed of retrieval pipelines, vector databases, tool calls, background workers, and evaluation services. Yet most teams still debug them like simple scripts. This talk explores how to apply distributed systems principles to AI applications. We will examine how tracing, telemetry, and evaluation signals can make LLM pipelines observable and debuggable. By instrumenting prompts, retrieval steps, tool calls, and model outputs as structured traces, teams can finally understand where failures occur. We will also discuss the growing role of automated evaluation pipelines in production AI systems. These systems continuously measure hallucinations, groundedness, and regression in model behavior, providing the reliability layer that modern AI infrastructure needs. Attendees will leave with a clear architecture for building observable AI systems, practical instrumentation strategies, and a deeper understanding of why the future of AI engineering looks much more like distributed systems than prompt engineering.",https://www.linkedin.com/in/kalioprincewill,,,,Princewill Kalio - Conf42 Observability 2026.pdf,Princewill Kalio_obs.png,https://youtu.be/LrKiXKhgf6c,"llms,rag,distributedsystems",
No,cloud,Emmanuela Opurum,Solutions Architect,SoftNet Technologies,,,,Beyond Dashboards: Building Observability into Modern Cloud Architectures,"Modern systems generate enormous amounts of data, but collecting logs and creating dashboards alone does not guarantee visibility into system behavior. As applications become more distributed and cloud-native, teams need better ways to understand failures, performance bottlenecks, and user impact. In this session, I’ll explore how observability can be designed into modern architectures rather than added as an afterthought. We’ll discuss the role of logs, metrics, traces, and telemetry in improving operational insight and system reliability. I’ll also cover practical lessons around monitoring distributed systems, reducing troubleshooting time, and building feedback mechanisms that help teams detect and resolve issues faster. Attendees will gain practical guidance on implementing observability principles and understanding how visibility across systems can improve reliability, debugging, and operational confidence. Whether you are beginning your observability journey or improving an existing environment, this session offers practical takeaways that can be applied immediately.",https://www.linkedin.com/in/cloud-architect-emma/,,,,Emmanuela Opurum - Conf42 Observability 2026.pdf,Emmanuela Opurum_obs.png,https://youtu.be/Sy84i7OdVLM,"cloudnative,architecture,tracing",
No,cloud,Arjun D Sureshbabu,Senior Software Development Engineer,Snowflake,,,,Observability for Enterprise AI: Reducing NLP Hallucinations with HITL,"Enterprise AI systems are increasingly used in legal review, compliance validation, privacy operations, and risk assessment workflows, where hallucinated outputs can create significant operational, regulatory, and financial risk. This session shares practical lessons from designing and evaluating a Human-in-the-Loop (HITL) architecture that improves the reliability and observability of enterprise Natural Language Processing (NLP) systems through layered safeguards, retrieval grounding, and measurable validation pipelines. The talk walks through a production-oriented reliability framework that combines guardrails, retrieval augmentation, and post-generation validation. Attendees will see how prompt templates, instruction constraints, and role enforcement help reduce risky model behavior before generation, while hybrid Retrieval Augmented Generation (RAG) pipelines using BM25 retrieval, dense vector search, reranking, and multi-query orchestration improve factual grounding and contextual precision. The session also demonstrates how citation enforcement, schema validation, self-critique, and multi-step verification create observable checkpoints that help detect and prevent unverifiable outputs before they reach end users. A key focus is making AI systems easier to monitor, evaluate, and improve over time. The presentation outlines how domain experts participate in the scoring loop using structured rubrics that measure factual correctness, contextual relevance, hallucination severity, and tone alignment. Attendees will also learn practical benchmarking approaches for adversarial prompts, ambiguous queries, missing-knowledge scenarios, and long-context reasoning, along with lessons learned from evaluating system behavior across these conditions. The session further examines hallucination reduction strategies using Hybrid Utility Minimum Bayes Risk (HUMBR), an evaluation framework reported to achieve preference rates of 81% over human-crafted ground-truth outputs in comparative testing. Attendees will leave with an implementation blueprint, observability metrics, validation workflows, and an enterprise rollout checklist for building safer, auditable, and production-grade generative AI systems.",https://www.linkedin.com/in/arjun-d-sureshbabu-6544265a/,,,,Arjun D Sureshbabu - Conf42 Observability 2026.pdf,Arjun D Sureshbabu_obs.png,https://youtu.be/vsYzDDZQcxE,"llms,hallucinations,nlp",
