Featured,Track,Name1,JobTitle1,Company1,Name2,JobTitle2,Company2,Title,Abstract,LinkedIn1,Twitter1,LinkedIn2,Twitter2,Slides,Picture,YouTube,Keywords,Duration
Yes,,Jesus Saldana Gonzalez,Data Scientist,Globant,,,,Machine learning won't put you out of a job (but it will change yours),"No one can deny that artificial intelligence is all the rage. After a cold winter, it is making a strong comeback with increasingly impressive advances. Maybe that's why people are starting to look with suspicion at this technology.

But in this uncertain landscape, one thing is clear: machine learning won't put you out of a job, although you may never work the same way again.",https://www.linkedin.com/in/jesusalgon/,,,,C42 Machine Learning - Jesus Saldana Gonzalez.pdf,ml_jesus_saldana_gonzalez.png,https://youtu.be/bsn3f52huUw,machine learning out of job,15
No,getting started,Felice Pescatore,Agile Coach,Inspearit,,,,Intelligent Business Agility: Artificial Intelligence at the service of Business Agility,"Business Agility represents the ability of an organization to respond adequately to market, and at the same time dealing with internal flexibility for revising its organizational model, its own processes and specific skills, in order to make everything more efficient.

Business Agility is a process of perpetual evolution that must focus on what is validated on the field in order to identify, from an experimental point of view, the best relative solution, that topically is in conflict with absolutisms.

It is evident how the data collected within daily operations represent a real  treasure, while emphasizing the importance of turning them into a valuable information that allows decisions to be made in a more targeted and prudent way.

To achieve this, modern intelligence algorithms are increasingly used and become a precious ally to those who set themselves the ambitious challenge of implement an agile organization able to best support the vision of business agility.

In the time available we will explore just how artificial intelligence can concretely support the organizational transformation process, also presenting the pilot project  Arinn.ia, which is a Digital Agile Master that supports teams in their first experiments in agile scope.
",https://www.linkedin.com/in/felice-pescatore-50a41a22/,@felicepescatore,,,C42 Machine Learning - Felice Pescatore.pdf,ml_felice_pescatore.png,https://youtu.be/idRzj8hiFXU,intelligent business agility ai,
No,getting started,Johannes Hotter,Co-Founder & CEO,Kern,,,,Greenfield vs. Brownfield Data Labeling to improve AI performance,"In this talk, we will focus on the data perspective when building machine learning pipelines. Using two examples, I will show how greenfield and brownfield data labeling differ, what you should focus on in each, and how to best leverage new technologies, frameworks, and products to build high-performing models.

The goal is to give you a better understanding of what data options you have for building machine learning pipelines (whether for classification or extraction). The ideas and concepts are based on research results from the Hasso Plattner Institute and three years of experience in consulting AI projects.",https://www.linkedin.com/in/johannesh%C3%B6tter/,@johoetter,,,C42 Machine Learning - Johannes Hotter.pdf,ml_johannes_hotter.png,https://youtu.be/tA6wNYTj0dA,greenfield brownfield data labeling,
No,getting started,Vasco Veloso,Senior Software Engineer,ING Bank,,,,Artificial Intelligence through the ages,"Books, movies, scientists, researchers... We will look at the history of AI with compelling examples and stories taken from some of the most important periods of this journey towards creating intelligent entities. It will be a great ride!

At the end of this talk, you will have a good understanding of the history and reasons behind the research that led to today's features and tomorrow's advancements.

Everyone who is curious about Artificial Intelligence should attend. It does not matter if they are practitioners or just want to know a bit more. Understanding the past is important to better shape the future.
",https://www.linkedin.com/in/vascoveloso/,@vveloso,,,C42 Machine Learning - Vasco Veloso.pdf,ml_vasco_veloso.png,https://youtu.be/ccE6gL2StMo,ai through the ages,
No,getting started,Joshua Arvin Lat,CTO,NuWorks Interactive Labs,,,,Hacking and Securing Machine Learning Systems and Environments,"Designing and building machine learning systems require a lot of skill, time, and experience. Data scientists, developers, and ML engineers work together in building ML systems and pipelines that automate different stages of the machine learning process. Once the ML systems have been set up, these systems need to be secured properly to prevent these systems from being hacked and compromised.

Some attacks have been customized to take advantage of vulnerabilities present in certain libraries. Other attacks may take advantage of vulnerabilities present in the custom code of ML engineers as well. There are different ways to attack machine learning systems and most data science teams are not equipped with the skills required to secure the systems they built. In this talk, we will discuss in detail the **cybersecurity attack chain** and how this affects a company's strategy when setting up different layers of security. We will discuss the different ways ML systems can be attacked and compromised and along the way, we will share the relevant strategies to mitigate these attacks.",https://www.linkedin.com/in/joshualat,@mrjoshualat,,,C42 Machine Learning - Joshua Arvin Lat.pdf,ml_joshua_arvin_lat.png,https://youtu.be/lR3xPifpHSc,hacking securing systems environments,
No,tools,Laura Ham,ML Product Researcher,SeMI Technologies,,,,Build your own search application with vector search engine Weaviate,"In machine learning, e.g. recommendation tools or data classification, data is often represented as high-dimensional vectors. These vectors are stored in so-called vector databases. With vector databases you can efficiently run searching, ranking and recommendation algorithms. Therefore, vector databases became the backbone of ML deployments in industry. 

This session is all about vector databases. If you are a data scientist or data/software engineer this session would be interesting for you. You will learn how you can easily run your favorite ML models with the vector database Weaviate. You'll get an overview of what a vector database like Weaviate can offer: such as semantic search, question answering, data classification, named entity recognition, multimodal search, and much more. After this session, you are able to load in your own data and query it with your preferred ML model! 

Session outline

1: What is a vector database?
You'll learn the basic principles of vector databases. How data is stored, retrieved, and how that differs from other database types (SQL, knowledge graphs, etc).

2: Performing your first semantic search with the vector database Weaviate.
In this phase, you will learn how to set up a Weaviate vector database, how to make a data schema, how to load in data, and how to query data. You can follow along with examples or you can use your own dataset.

3: Advanced search with the vector database Weaviate.
Finally, we will cover other functionalities of Weaviate: multi-modal search, data classification, connecting custom ML models, etc.",https://www.linkedin.com/in/laura-ham/,@laura_hamham,,,C42 Machine Learning - Laura Ham.pdf,ml_laura_ham.png,https://youtu.be/_V_Nd85Ihsg,build search application vector search engine weaviate,
No,tools,Julien Simon,Chief Evangelist,Hugging Face,,,,Machine Learning 2.0 with Hugging Face,"As amazing as state-of-the-art machine learning models are, training, optimizing, and deploying them remains a challenging endeavor that requires a significant amount of time, resources, and skills, all the more when different languages are involved. Unfortunately, this complexity prevents most organizations from using these models effectively, if at all. Instead, wouldn’t it be great if we could just start from pre-trained versions and put them to work immediately?

This is the exact challenge that Hugging Face is tackling. Founded in 2016, this startup based in New York and Paris makes it easy to add state-of-the-art Transformer models to your applications. Thanks to popular open-source libraries (transformers, tokenizers, and datasets libraries, developers can easily work with over 2,900 datasets and over 29,000 pre-trained models in 160+ languages. In fact, with close to 60,000 stars on GitHub and 1 million downloads per month, the transformers library has become the de-facto place for developers and data scientists to find state-of-the-art models for natural language processing, computer vision, and audio.

In this session, we'll introduce you to Transformer models and what business problems you can solve with them. Then, we'll show you how you can simplify and accelerate your machine learning projects end-to-end: experimenting, training, optimizing, and deploying. Along the way, we'll run some demos to keep things concrete and exciting!",https://www.linkedin.com/in/juliensimon/,@julsimon,,,C42 Machine Learning - Julien Simon.pdf,ml_julien_simon.png,https://youtu.be/BiJWFHL7u_Y,hugging face,
No,tools,Mohsin Khan,Solutions Architect,AWS,,,,Serverless Architecture for Product Defect Detection Using Computer Vision,"Defect and anomaly detection during manufacturing processes is a vital step to ensure the quality of the products.

Amazon Lookout for Vision is a machine learning (ML) service that spots defects and anomalies in visual representations using computer vision (CV). With Amazon Lookout for Vision, manufacturing companies can increase quality and reduce operational costs by quickly identifying differences in images of objects at scale.

This session will walk through Amazon Lookout for Vision, and how it can be integrated with other AWS Serverless services to automate defect detection, get real-time alerts and visualize business insights from the process. 
",https://www.linkedin.com/in/mohsin-ali-khan/,@mohsink_,,,C42 Machine Learning - Mohsin Khan.pdf,ml_mohsin_khan.png,https://youtu.be/DGajwPBwyC4,product defect detection computer vision,
No,tools,Andrew Knight,Developer Advocate,Applitools,,,,How Visual AI Makes Testing a Breeze,"Apps break. It's what they do. Everyone has seen skewed layouts, missing buttons, and overlapping text. Those visual bugs are such a pain because traditional test automation usually can't catch them. However, they cause serious reputational risk because appearances matter. The types of problems scripts can catch usually require complicated element locators and assertions, too. The best way to catch visual problems is to look at them with human eyes. People are good at quickly noticing things that don't look right. 

If we can train an AI model to look for important visual differences between app snapshots, then we can automate visual testing! In this talk, I'll show how how to apply AI-backed visual comparisons to end-to-end test automation. We'll transform traditional tests into much simpler scenarios that save time for both development and execution. You'll see how to make visual comparisons between baselines and updated snapshots. A picture is truly worth a thousand assertions. Ultimately, visual testing like this enables you to spend more time on proper test coverage and less time on automation implementation! ",https://www.linkedin.com/in/andrew-leland-knight/,@AutomationPanda,,,C42 Machine Learning - Andrew Knight.pdf,ml_andrew_knight.png,https://youtu.be/GpFtkqdto8g,visual ai testing,
No,lessons learned,Harika Chebrolu,Senior Software Engineer,Red Hat,,,,Using AI to help Energy Industry to Accelerate the Smart Green Transition,"The major challenge is that investors/policy makers/railways/electrical department don't have the enough information to come up with viable solar energy investments which are sustainable and cost-effective hence, high potential clean energy projects remain unidentified and thus not getting deployed. By making visible the energy and costs savings potential, more projects will be deployed and contribute to a greener energy system thereby we can reduce global warming. One such method is to install solar panels and harness the energy from the sun.

We will detect rooftops and give understandable rooftops classification thus, accelerate the growth of solar installations in a given area in order to identify the potential of facilities’ solar installation depending on the uncluttered surface area, shading, direction, material and location.

The above data points can be used as input into a detailed building energy simulation. The goal of the project is to develop a production-ready deep vision engine to provide accurate rooftop solar PV analysis so that the platform operates across building portfolios and thereby helps the property owners to identify and prioritize top candidates for solar PV and battery installations in terms of return on investment and carbon emission reduction.

Furthermore, today’s techniques are susceptible to noise from varying bottom conditions and climatic conditions, shadowing. And the current ecosystem is providing data about the amount of energy production based on solar panels installed on rooftops.

Here, in the present idea, we will spot optimal locations for solar panels installation on the rooftop depending on shadowing and direction, amount of usage, surroundings, etc.
",https://www.linkedin.com/in/chebrolu-bala-sai-harika-2570329b/,,,,C42 Machine Learning - Harika Chebrolu.pdf,ml_harika_chebrolu.png,https://youtu.be/WGmhVr-FLRI,ai help energy Industry accelerate smart green transition,
