Featured,Track,Name1,JobTitle1,Company1,Name2,JobTitle2,Company2,Title,Abstract,LinkedIn1,Twitter1,LinkedIn2,Twitter2,Slides,Picture,YouTube,Keywords,Duration
Yes,,Uma Mukkara,Head of Chaos Engineering,Harness,,,,Why Is Resilience Testing Non-Negotiable in an Enterprise SDLC?,"In _Resilience Testing Is Non-Negotiable in SDLC_, Uma Mukkara, Head of Harness Resilience Testing and Co-Creator of LitmusChaos, explains why resilience must be built and tested throughout the Software Development Life Cycle, not treated as something to address after production issues occur.

He defines resilience as the ability of business services to withstand system failures, high load, and disasters, and shows how reduced resilience increases operational and business risk. The keynote introduces AI-powered resilience testing to help teams quantify risk, identify weaknesses early, and continuously measure, mitigate, and improve reliability across SDLC phases.

By combining chaos testing, load testing, and disaster recovery testing into a unified resilience strategy, Uma emphasizes that resilience is not optional. It must be proactively validated as a core practice of modern software delivery.",https://www.linkedin.com/in/uma-mukkara/,,,,,Uma Mukkara_sre.png,,,
No,main,Gleb Reshetnev,Software Engineer,Yandex,,,,Node.js SRE: Degradation Before Downtime,"Node.js services crash under load spikes — not from OOM, but from slow DB calls, memory leaks, or DDoS. Gleb shares prod patterns from high-load services that ""degrade gracefully"" instead of 500s.

Battle-tested resilience:
- AbortController + AbortSignal: Kill slow requests before they poison queues
- Graceful degradation: Fallback caches, feature flags, synthetic monitoring
- Circuit breakers + rate limits: Hystrix patterns in Node (Promoetheus + Redis)
- Load shedding: Queue prioritization, health checks that lie (good lie!)
- Live demo: 10k RPS → controlled degradation without restarts
Real metrics: 99.9% uptime under DDoS, 3x faster recovery. 
Code on GitHub.  
No theory, just configs you copy Monday morning.
",https://www.linkedin.com/in/reshetnev-gb/,,,,,Gleb Reshetnev_sre.png,,,
No,main,Cynthia Akiotu,Associate Manager – Security–Data Protection Architect – Accenture Microsoft Business Group,Accenture,,,,From Users to Agents: Rethinking Security and Reliability for AI-Driven Systems,"AI-driven systems don’t just automate - they decide. As autonomous agents enter production, SREs face new challenges in resilience, observability, incident response, and recovery. This talk explores how agent behaviour reshapes reliability long before uptime ever drops.",https://www.linkedin.com/in/cynthia-akiotu/,,,,,Cynthia Akiotu_sre.png,,,
No,main,Abhimanyu Narwal,Engineering Team Lead,Bloomberg LP,,,,The Failures You Don’t See on Dashboards - A reliability case study in workflow latency and response time,"Site Reliability Engineering teams often rely on service-level metrics, tracing, and alerting to help keep systems available. However, some of the most impactful failures aren’t outages — they are partial and quiet, and they slow down human workflows without triggering traditional alarms. In this talk, we share a case study from the world of security operations, where reduced clarity and missing signals increased time to diagnose and respond, despite systems being technically up.

Using anonymized examples, we revisit familiar SRE practices and show how they apply (and can sometimes fall short) in environments where workflows span multiple products and involve human decision-making. We explore measuring health in terms of workflow latency, tracing at a workflow level, and recognizing operational patterns driven by user behavior as key indicators of friction.

Attendees will gain practical strategies for defining meaningful SLIs and SLOs, understanding 'silent' failure modes, and designing systems that fail visibly and explain themselves under pressure.",https://www.linkedin.com/in/anarwal/,,,,,Abhimanyu Narwal_sre.png,,,
No,main,Abhiram Potharaju,Senior Software Engineer,Wells Fargo Bank N.A.,,,,Reliable AI for Clinical Handoffs: SRE Lessons for Safer Care Transitions,"Clinical handoffs are one of the most failure-prone moments in healthcare delivery. Communication breakdowns are widely recognized as a leading contributor to serious adverse events in hospitals, with shift handoffs identified as a major risk factor. While standardized frameworks like SBAR (Situation-Background-Assessment-Recommendation) exist, real-world adoption remains inconsistent due to cognitive overload, time pressure, and fragmented Electronic Health Record (EHR) data.

This session examines the design of an AI-augmented clinical handoff system through a Site Reliability Engineering lens: how to build AI-assisted workflows that are dependable under pressure, resilient to incomplete inputs, and safe when they fail. The system integrates directly with EHR platforms and supports—rather than replaces—clinician judgment by synthesizing key patient updates from structured and unstructured clinical data, including vital sign trends, medication changes, laboratory deviations, and recent care plans. By continuously monitoring these signals, it highlights early indicators of clinical deterioration, addressing a well-documented patient safety challenge in acute care.

The AI generates SBAR-aligned handoff summaries to reduce variability while preserving clinician oversight. The talk emphasizes human-AI collaboration, focusing on explainable outputs, transparency in recommendations, and clinician-controlled review loops to strengthen trust and accountability. Attendees will gain architectural insights into integrating AI with EHR systems, understand governance considerations for clinical deployment, and learn how AI-supported handoffs can improve continuity of care without automating clinical decision-making.",http://linkedin.com/in/abhiramchow,,,,,Abhiram Potharaju_sre.png,,,
No,main,Abhishek Suman,Senior Software Engineer,Microsoft Corporation,,,,Compute-Sharded Stream Processing for Petabyte-Scale Real-Time Cybersecurity Analytics,"Enterprise cybersecurity systems increasingly operate at petabyte-scale data volumes while facing adversaries that move with speed and automation. Traditional batch-oriented Security Information and Event Management (SIEM) architectures introduce processing delays that create detection gaps, allowing attackers to complete lateral movement and persistence activities before alerts are generated. Detection latency has become a dominant factor in determining the effectiveness of modern cyber defense.

This session presents a horizontally scalable, compute-sharded stream processing architecture designed for real-time cybersecurity analytics at extreme scale. The system distributes both data and computation across independent processing nodes using consistent hashing, enabling parallel processing while reducing centralized bottlenecks. A schema-agnostic ingestion layer supports heterogeneous security telemetry without requiring predefined schemas or heavy preprocessing, enabling faster integration of new data sources.

Continuous stream processing replaces scheduled batch cycles, enabling near-real-time correlation and analysis. The architecture integrates rule-based detection with machine learning driven anomaly identification to detect both known attack patterns and previously unseen behaviors. Multi-region deployment supports geographic resilience, fault tolerance, and localized processing while maintaining consistency across distributed environments.

Validation results described in the work demonstrate major reductions in detection and response latency compared to batch-based architectures, along with improved throughput sustainability and resource utilization under increasing workloads. Deployment case studies across multiple industry sectors further demonstrate operational viability and measurable improvements in incident response effectiveness.

Attendees will gain practical SRE-focused insights into architecture design principles, implementation trade-offs, scalability strategies, and operational lessons learned for building reliable real-time cybersecurity analytics pipelines at petabyte scale.",https://www.linkedin.com/in/sumanabhishek,,,,,Abhishek Suman_sre.png,,,
No,main,Ajay Athitya Ramanathan,Data & AI Engineer,FourthSquare,,,,Autonomy with Guardrails: Operating Agentic Automation in High-Risk Production Systems,"Agentic automation is increasingly deployed into production workflows with real financial, operational, and compliance impact. In these environments, failures don’t look like model errors they surface as exception backlogs, reconciliation effort, repeated overrides, and on-call escalations. For SRE teams, agentic systems introduce a new class of reliability risk: probabilistic decision-making embedded directly into critical workflows.

This session examines agentic automation through a site reliability engineering lens, focusing on how autonomy must be deliberately constrained, observed, and operated in high-stakes systems. We begin by analyzing real-world operational signals that indicate automation is failing silently rather than fast, including rising manual intervention rates, inconsistent downstream behavior, and escalation fatigue. These signals illustrate why agentic systems designed for low-risk or exploratory use cases often break when exposed to regulated or financially sensitive processes.

The core of the talk presents reliability-oriented design patterns for agentic workflows. Rather than treating autonomy as a binary choice, autonomy is framed as a tunable parameter based on risk and blast radius. Key patterns include explicit risk classification of agent outputs, exception-first workflow modeling, and separation of deterministic validation steps from probabilistic reasoning. Practical examples show how these patterns reduce error propagation, simplify rollback, and preserve service-level objectives while still capturing automation benefits.

The session also explores human-in-the-loop controls as reliability mechanisms, not process overhead. Escalation thresholds, review queues, and approval checkpoints are discussed as tools for limiting impact and enabling safe recovery under uncertainty. Finally, the talk emphasizes traceability and auditability as SRE fundamentals, highlighting decision provenance, structured logging, and reproducible reasoning paths as essential for incident investigation, postmortems, and continuous improvement.

Attendees will leave with a pragmatic framework for operating agentic automation in high-stakes environments equipped with concrete patterns that help SRE teams balance autonomy with control, contain failure modes, and build systems that can be trusted under real production pressure.",https://www.linkedin.com/in/ajayathitya/,,,,,Ajay Athitya Ramanathan_sre.png,,,
No,main,Ajay Srinivas Kiran Gemidi,Sr Systems Engineer,Valuguard Solutions LLC,,,,Reliability-First Architectures for AI Analytics in Mission-Critical Platforms,"As AI-enabled analytics move closer to real-time execution paths, mission-critical platforms are increasingly exposed to new reliability risks. Predictive models, automated decisions, and inference pipelines introduce bursty compute demand, opaque execution paths, and extended data lifecycles that frequently show up in post-incident reviews as latency spikes, cascading failures, and reduced observability. For Site Reliability Engineers, AI becomes a reliability problem long before it becomes a modeling problem.

This session presents a reliability-first, architecture-driven approach to running AI analytics in mission-critical data platforms. Drawing from real-world enterprise incidents across cloud and hybrid environments, it examines how uncontrolled analytical workloads undermine SLOs, amplify tail latency, and create governance blind spots. The talk focuses on architectural guardrails that SREs can influence early: workload isolation boundaries, deterministic execution paths, and performance constraints that prevent non-linear resource consumption.

The session also explores decision traceability and execution lineage as operational tools, enabling post-incident analysis, auditability, and faster root-cause investigation. Security, access control, and monitoring are examined as inherited reliability properties rather than afterthoughts. Finally, the talk addresses long-term operability, including managing model drift, controlled rollout strategies, and preserving human oversight in automated decision systems.

Attendees will gain practical architectural patterns and SRE-aligned strategies for supporting AI analytics at scale without sacrificing availability, predictability, or trust in mission-critical systems.",https://www.linkedin.com/in/ajay-g-a49a9635,,,,,Ajay Srinivas Kiran Gemidi_sre.png,,,
No,main,Amogha Tenneti,Senior Associate Scientist,Eurofins PSS,,,,SRE-Driven Automation of FLEX2 Analytics in AMBR250 Upstream Biologics Workflows,"High-throughput microbioreactor platforms such as the Sartorius AMBR250 are widely used in upstream biologics process development, yet analytical workflows often remain dependent on manual sampling and operator-driven execution. This creates reliability risks, variability, and operational overhead that scale poorly in regulated environments. This presentation describes the operational integration of the BioProfile FLEX2 automated cell culture analyzer into daily AMBR250 workflows within a regulated upstream development environment supporting Janssen, a Johnson and Johnson company.

Between December 2022 and August 2024, the FLEX2 analyzer was independently evaluated, qualified, validated, and implemented to support routine AMBR250 analytical operations. The integrated workflow enabled automated multi-parameter analysis, including metabolites, blood gases, electrolytes, osmolality, and cell health metrics, while aligning with existing upstream operational and compliance requirements.

To ensure controlled adoption and maintain data integrity, four structured equivalency experiments were designed and executed to demonstrate analytical comparability between FLEX2 and existing standard analyzers, supporting a validated transition to automation. Operational implementation reduced manual labor during AMBR workflows by approximately 40 percent, improving consistency, throughput, and data reliability.

Scalability was supported through structured enablement: 8 super users were trained at the Malvern, Pennsylvania site and 4 super users at the Spring House, Pennsylvania site, enabling independent operation and troubleshooting across multiple Janssen locations. Qualification and validation protocols were authored and executed for both AMBR systems and the FLEX2 analyzer as part of advanced manufacturing technology initiatives.

This case study provides a practical example of how automation, validation, and standardized operational ownership can improve reliability and scalability in high-throughput biologics development analytics.",https://www.linkedin.com/in/amoghat/,,,,,Amogha Tenneti_sre.png,,,
No,main,Asif Eqbal,Software Engineer,Meta,,,,Building Robust Technical Systems for Real-Time Video in Immersive Technologies,"This topic explores the unique challenges and solutions involved in developing distributed systems that power real-time video experiences for immersive technologies such as augmented reality (AR) and virtual reality (VR). The session will cover architectural patterns and best practices for ensuring low-latency, high-reliability video streaming and processing in environments where user experience is highly sensitive to delays and disruptions. Attendees will learn about scalable backend designs, real-time data pipelines, and synchronization techniques that enable seamless video integration in AR/VR applications. The talk will also highlight practical considerations, such as optimizing for diverse hardware, handling large-scale concurrent users, and ensuring data privacy and security. Real-world examples and lessons learned from deploying these systems in production will provide actionable insights for engineers and product leaders working at the intersection of distributed systems and immersive media.

",https://www.linkedin.com/in/asif-eqbal-4a617a46/,,,,,Asif Eqbal_sre.png,,,
