Featured,Track,Name1,JobTitle1,Company1,Name2,JobTitle2,Company2,Title,Abstract,LinkedIn1,Twitter1,LinkedIn2,Twitter2,Slides,Picture,YouTube,Keywords,Duration
yes,,Ciara Carey,Developer Relations,Cloudsmith,,,,Making Software Bill of Materials (SBOMs) Actionable,"Software supply chain attacks using software vulnerabilities remain a key avenue of initial access for attackers Organizations had to scramble to find out if critical vulnerabilities like Log4J were running on their systems.

In response, Software Bill of Materials or SBOMs are being quickly adopted by enterprises around the globe, so what are they all about? The Linux Foundation research team revealed that 78% of organizations expect to produce or consume the Software Bill of Materials (SBOMs) in 2022.

You can tune into this session to learn about this emerging standard, how it can improve the security of your supply chain, and open source tools to help you generate and analyze SBOMs and the future of SBOMs.",https://www.linkedin.com/in/ciara-carey-7540173/,@Ciara_Carey_,,,,dso_ciara_carey.png,https://youtu.be/tJuBe8qzxYw,"software,bill,of,materials,sboms,actionable",
yes,,Akshata Sawant,Developer Advocate,MuleSoft,,,,Sustainable API Management,"Are you a developer or an architect who’s curious about managing and securing your API throughout its lifecycle? In that case, we’re excited to help!!

With an increase in the number of APIs, it complexities associated with managing the APIs increase proportionally. We need a sustainable solution to manage our entire API lifecycle efficiently. We can achieve this with the help of MuleSoft’s Universal API management. In this session, we shall learn more about Universal API management and how to manage, secure, and govern the APIs effectively throughout the lifecycle
By the end of the presentation, you’ll have a fair idea about API Management and how to protect your API ecosystems ",https://www.linkedin.com/in/akshata-sawant-192a3a121/,@sawantakshata02,,,,dso_akshata_sawant.png,https://youtu.be/ek-xNIdhbn0,"sustainable,api,management",
yes,,Kenneth DuMez,Developer Relations Engineer,Teleport,,,,Say Goodbye to Manual Kubernetes User Access Onboarding,"This talk will focus on the challenges with configuring access control for Kubernetes clusters and why it’s so important to make Kubernetes access both simple and secure. Any engineer that has worked with Kubernetes before — either as an administrator, user or developer — knows that cluster configuration is a massive iceberg. At the tip of the iceberg, you have “just make it work.” At this level one engineer can access one cluster. In some cases this can be tricky enough by itself.

Below the surface however, you get other problems quickly: infrastructure security, credential management, identity-native access, RBAC role management, audit-logging and compliance standards. And then once you figure those out you have to ask: But what about at scale? What if you have tens, hundreds, maybe thousands of clusters? What if you have a team of 40, or 200 engineers? Configuring Kubernetes access in a secure, manageable way can be an extremely daunting task. This is where open-source Teleport comes in. Teleport makes it easy to securely onboard and off-board Kubernetes access for engineers at scale, without the need for hours of manual configuration, all without using long-lived credentials. This talk will include an overview of the problem-space for Kubernetes access today, an indepth look at the technology behind Teleport and a live-demo of accessing and managing a cluster with Teleport. Learn how open-source Teleport can ease the stress of your DevOps team, and allow your security engineers to sleep peacefully at night without worrying about Kubernetes attacks.",https://www.linkedin.com/in/kenneth-dumez-086b84220/,,,,,dso_kenneth_dumez.png,https://youtu.be/mFxVAI-NOew,"goodbye,manual,kubernetes,user,access,onboarding",
yes,,Thomas Chauchefoin,Vulnerability Researcher,SonarSource,Paul Gerste,Vulnerability Researcher,SonarSource,"Oops, there's somebody in my package manager!","What is your worst supply chain nightmare, and why is it somebody breaking into the backend of a popular package manager? Let's explore how we got our hands on the servers behind the PHP package managers Composer and PEAR, and how we should rethink our approach to supply chain security.",https://www.linkedin.com/in/thomaschauchefoin/,@swapgs,https://www.linkedin.com/in/paul-gerste/,@pspaul95,,dso_thomas_chauchefoin_paul_gerste.png,https://youtu.be/hHDpuSEOfBM,"somebody,in,my,package,manager",
yes,,Arfan Sharif,Lead Technical Marketing Engineer,CrowdStrike,,,,It’s a log eat log world. Crucial Log Management Skills for DevSecOps,"The coupling of security operations and software delivery offers a wonderful use case for logs — both to unify developers and security engineers behind a single source of truth, and to surface possible security issues at every stage of the development lifecycle. Learn how centralized log management is crucial in DevSecOps during this instructive session from a technical engineer.",https://www.linkedin.com/in/arfansharif/,@arfan_sharif,,,,dso_arfan_sharif.png,https://youtu.be/f67kscTQrYY,"log,eat,log,world,crucial,log,management,skills",
yes,,Stefania Chaplin,Solutions Architect,GitLab,,,,"Implementing True DevSecOps with People, Processes, and Technologies","True DevSecOps requires a healthy mix of People, Process and Technology. What is the business impact of this and how can we use it to drive competitive advantage? 

First we must look internally, changing culture and breaking down silos. Then, look at the interactions, processes and technologies throughout our software development lifecycle. Security must shift left and be integrated throughout. 

This will bring benefits to security, development and the entire DevSecOps pipeline. Gitlab, the DevOps platform, allows collaboration, transparency and results that can drive true business value.",https://www.linkedin.com/in/stefania-chaplin/,@devstefops,,,,dso_stefania_chaplin.png,https://youtu.be/ir0qo9mdiuw,"people,processes,technologies",
yes,,Chris Webber,"Engineering Director, IT and Operations",Open Raven,,,,Staring into the data abyss: Achieving a higher level of cloud security so you can sleep better,"Public buckets, missing encryption, databases open to the internet, and an endless stream of misconfiguration tickets all keep us awake at night. How can we put an end to this? The answer lies in knowing where your data is located, what types you have, and how that data is protected. These insights make it easier for us to know what's a priority and what can be put on the backlog.

Chris Webber, Engineering Director, IT and Operations at Open Raven, will cover the following:

- Cloud security posture is just the beginning
- The data lifecycle - leveraging the cloud to automate policy
- Essential data context attributes for security
- Three things you can do right now to improve your data security",https://www.linkedin.com/in/cwebberops/,@cwebber,,,,dso_chris_webber.png,https://youtu.be/b3QhdUJWQX0,"data,abyss,cloud,security",
no,security,Tanya Janca,"Founder, CEO, Security Trainer",We Hack Purple,,,,"Adding DAST to CI/CD, Without Any Losing Friends","Everyone wants to put tests into the release pipeline, but no one wants to wait hours for them to finish. In this talk we will discuss multiple options for adding dynamic application security testing (DAST) to your CI/CD, in ways that won’t compromise speed or results.",https://www.linkedin.com/in/tanya-janca/,@SheHacksPurple,,,,dso_tanya_janca.png,https://youtu.be/Dup2_sTv3I4,"dast,ci/cd",
no,security,Anais Urlichs,Developer Advocate,Aqua Security,,,,Integrating Cloud Native Security into the SRE culture,"When we integrate DevSecOps into our SRE culture, we often perceive Security as an add-on, which is decoupling our processes. This talk will showcase how we can integrate open source security tools into our existing workflows, building on my experience of managing hundreds of tenant clusters.",https://www.linkedin.com/in/urlichsanais/,@urlichsanais,,,,dso_anais_urlichs.png,https://youtu.be/kOxSUvONhXI,"cloud,native,security,sre,culture",
no,security,Adrian Gonzalez,Principal Software Engineering Lead,Microsoft,,,,How to Contain Security in your Containers ,"Developers must think about security for their container before exposing it the rest of the project. Adrian Gonzalez discusses how security covers container image definition, scanning images, storing images and using CI/CD pipelines to automatically scans allows for automation of container security.",https://www.linkedin.com/in/adrian-g-gonzalez/,,,,,dso_adrian_gonzalez.png,https://youtu.be/qHwrk5Ljl-0,"contain,security,containers ",
no,security,Darren Richardson,Cloud Security Architect,Eficode,,,,Threat Modelling in CI/CD environments,"A brief introduction to applying the Microsoft STRIDE Threat Model to CI/CD environments as a way of mapping your DevOps toolchain attack surface.

Unfortunately, as STRIDE is from 1999, may contain references to Friends, Frasier and the Spice Girls.",https://www.linkedin.com/in/greatbushybeard/,,,,,dso_darren_richardson.png,https://youtu.be/MpUZRTMDjRE,"threat,modelling,ci/cd,environments.",
no,security,Dewan Ahmed,Senior Developer Advocate,Aiven,,,,Who's managing the credential for your data infrastructure?,"If data infrastructure is evolving to a dynamic nature, why are you still using static database credentials? This talk raises some difficult questions to the audience about long-lived static access and provides a tested approach to authenticate, authorize, and audit both user and application access",https://www.linkedin.com/in/diahmed/,@DewanAhmed,,,,dso_dewan_ahmed.png,https://youtu.be/-slwED0tGaI,"managing,credential,managed,database",
no,security,Dwayne McDaniel,Developer Advocate,GitGuardian,,,,Stop Committing Your Secrets - Git Hooks To The Rescue!,"Committing secrets is a huge problem.  By the time GitHub, or other services, scans for secrets, it is far too late.  The best way to not push secrets is to never commit them.  Git provides a clean path for this and this talk will walk you through making Git your ally in keeping secrets safe.",https://www.linkedin.com/in/dwaynemcdaniel/,@mcdwayne,,,,dso_dwayne_mcdaniel.png,https://youtu.be/Y2L0t7PFyRw,"stop,committing,your,secrets,git,hooks",
no,security,Evan Gertis,Founder & CEO,Inner Growth Training & Services,,,,How to implement a DevSecOps pipeline with zero-trust,The purpose of this talk is to discuss how to implement a full scale Developer Security Operations into a DevOps pipeline secured with a zero-trust network.,https://www.linkedin.com/in/egertis/,@EvanGertis,,,,dso_evan_gertis.png,https://youtu.be/dYln8KyJRBY,"implement,devsecops,pipeline,zero-trust",
no,security,Gabriel Manor-Liechtman,Technical Leader,Jit.io,,,,Kick Your Security Up a Notch with Custom Queries,"Static analysis is a great tool that enable developers to create rules for their code base but the native rules, sometime just make extra noise and false alarms. We will demo how to create custom queries this with the open source tool KICS, but it is also applicable to other excellent SA tools.",https://www.linkedin.com/in/gmanor/,@gemanor,,,,dso_gabriel_manor-liechtman.png,https://youtu.be/FsyNB7pxD9k,"security,custom,queries",
no,security,Ben Conrad,Head of Product,HMRC,Gerald Benischke,"Equal Experts, AppSec Lead",HMRC,How HMRC Digital secures services at scale,"How we secure HMRC’s digital platform (AWS, 1000+ microservices, 100 teams, ~1500 deployments/month)

- identifying vulnerabilities
- increase buy-in from teams
- lean on an opinionated tech stack
- service catalogue and async chat comms to power security collaboration",https://www.linkedin.com/in/ben-conrad-a0297813/,,https://www.linkedin.com/in/gerald-benischke-9811b663,@giskard23,,dso_ben_conrad_gerald_benischke.png,https://youtu.be/Uezyebw1MAw,"securing,digital,services,hmrc,digital",
no,security,Henrik Plate,Security Research,Endor Labs,,,,"Open-source vulnerability management? Use the source, Luke!","Log4Shell taught developers to check whether their project dependencies are subject to known vulnerabilities. At the example of Eclipse Steady, this talk will introduce code-centric vulnerability identification, assessment and mitigation (opportunities in terms of reducing FP/FNs and limitations).",https://www.linkedin.com/in/henrikplate/,,,,,dso_henrik_plate.png,https://youtu.be/3K2EyUAyztg,"open-source,vulnerability,management,source",
no,security,Mike Guthrie,Senior Devops Engineer,NetFoundry,,,,Taking Your DevOps Tooling To The Dark Side,"We support battle-hardened production applications every day. Learn how to protect the tools that get our jobs done, while accelerating our ability to connect systems together using programmable Zero Trust Networking technology powered by OpenZiti. No open firewall holes and exposed webhooks.",https://www.linkedin.com/in/mike-guthrie/,@mguthrie88,,,,dso_mike_guthrie.png,https://youtu.be/qM5ZzylME4Q,"devops,tooling,dark,side",
no,security,Roman Zhukov,Product Security Manager,Intel,,,,How to fit Sec into DevOps without Security team,It could be hard for DevOps engineers to learn all that vulnerability handling and Security tools. Based on my and industry-leading experience I will explain how DevOps team can implement cheap and useful tools and automation practices to address 80% Security concerns related to development pipeline,https://www.linkedin.com/in/rozhukov/,,,,,dso_roman_zhukov.png,https://youtu.be/kwBTzkzhsfY,"fit,sec,into,devops,security,team",
