Featured,Track,Name1,JobTitle1,Company1,Name2,JobTitle2,Company2,Title,Abstract,LinkedIn1,Twitter1,LinkedIn2,Twitter2,Slides,Picture,YouTube,Keywords,Duration
No,ai,Danielle Maxwell,Junior Distributed Systems Engineer,Rotational Labs,,,,AI with JS: The Future is on the Browser,JavaScript programmers don't have to learn Python for machine learning. Learn how to use libraries like Transformers.js and TensorFlow.js in the browser to develop a wide range of AI applications.,https://www.linkedin.com/in/daniellemaxwell/,@thedanimaxwell,,,Danielle Maxwell - Conf42 JavaScript 2024.pdf,Danielle Maxwell_javascript.png,https://youtu.be/nqRYT-FR0W4,"19. ai,browser",
No,ai,Mohamad Shiralizadeh,Software Engineer,ING,,,,Unlock the future: Built-in AI in browsers,"Apps with AI superpower is inevitable but in order to use our creativity to leverage AI in our app, we must start exploring the future innovation that coming. I want to introduce recent AI APIs in Browsers to skyrocket excitement.
We will explore different live demo + live coding.",https://www.linkedin.com/in/shiralizadeh/,@shiralizadeh,,,Mohamad Shiralizadeh - Conf42 JavaScript 2024.pdf,Mohamad Shiralizadeh_javascript.png,https://youtu.be/AN7BjP28QSg,"40. aibrowsers,built-in,future",
No,ai,Ram Meka,Principal Systems Developer,,,,,Harnessing JavaScript and AI to Revolutionize Dialysis Healthcare: From Predictive Analytics to Personalized Treatment,"Discover how JavaScript is powering AI breakthroughs in dialysis healthcare From predictive analytics that cut hospitalizations to realtime wearables detecting complications, this talk dives into cutting-edge AI applications improving patient outcomes boosting clinic capacity, personalizing care.",https://www.linkedin.com/in/ram-meka/,,,,Ram Meka - Conf42 JavaScript 2024.pdf,Ram Meka_javascript.png,https://youtu.be/U8wfdJbcHiU,"54. ai,healthcareinnovation",
No,ai,Sharon Barr,Co-founder & CEO,Early,,,,"Who likes unit testing? You code, let GenAI DevTools worry about the test","How can developers harness GenAI code generation tools to build better software? Learn how to automate tedious tasks of writing test code. Gain insights into leveraging AI-driven tools to make test generation easier, faster and create higher-quality software. Be the testing hero your team needs!",https://www.linkedin.com/in/sharonyb/,@sharonyb,,,Sharon Barr - Conf42 JavaScript 2024.pdf,Sharon Barr_javascript.png,https://youtu.be/MsT_CCSlGJ0,"63. genaidevtools,unittesting,automation",
No,ai,Praveen Kumar,Practice Lead,AllianzLife,,,,Leveraging AI and ML with JavaScript: Transforming Claims Processing and Consumer Insights in Life and Annuities,"Discover how JavaScript is transforming the Life and Annuities industry with AI and ML! Learn how to automate claims processing, slash costs, and predict consumer behavior with 90% accuracy. Packed with real-world insights and practical examples,",https://www.linkedin.com/in/praveen-kumar-86b0bb17b/,,,,Praveen Kumar - Conf42 JavaScript 2024.pdf,Praveen Kumar_javascript.png,https://youtu.be/j1GvvO9vpKU,"50. ai,claimsprocessing",
No,ai,Rajesh Kolli,,ykunt inc,,,,AI and Human Expertise: Transforming Utility Operations with JavaScript-Driven Innovations,"Discover how AI and JavaScript are revolutionizing utility operations! In this talk, we’ll explore AI-powered predictive analytics, real-time data processing, and customer service solutions, driving efficiency, reducing downtime, and boosting engagement.",,,,,Rajesh Kolli - Conf42 JavaScript 2024.pdf,Rajesh Kolli_javascript.png,https://youtu.be/X1yBqzpnd28,"53. ai,utilityoperations",
No,architecture,Konstantinos Leimonis,Software Engineering Tech Lead,Bit.dev,,,,The Next Generation of Web Bundling with Rspack,"In the fast-changing world of web development, bundlers are key for optimizing performance. Rspack, a Rust-based bundler offers a strong alternative to traditional tools. The talk covers the architecture, features, and performance benefits, giving you the knowledge to build high-performance web apps",https://www.linkedin.com/in/kleimonis/,@leimonio,,,Konstantinos Leimonis - Conf42 JavaScript 2024.pdf,Konstantinos Leimonis_javascript.png,https://youtu.be/csfhFDygawQ,"34. rspack,bundling,webdevelopment",
No,architecture,Aleksandr Guzenko,Tech lead,IT_ONE,,,,Preventing architectural debt with Feature-Sliced Design: a case for clean code,"Architectural debt accumulates through tangled dependencies and hard-to-maintain modules. This talk explores how Feature-Sliced Design (FSD) prevents architectural debt from the start by minimizing dependencies, enforces clean code practices and scalable architecture for long-term success",https://www.linkedin.com/in/aleksandr-guzenko/,,,,Aleksandr Guzenko - Conf42 JavaScript 2024.pdf,Aleksandr Guzenko_javascript.png,https://youtu.be/RZ1tmO7Au5U,"3. architecturaldebt,feature-sliceddesign,cleancode",
No,data,VijayaAshwin Jagadeesan,Technical Architect,Tata Consultancy Services,,,,Harnessing JavaScript for the Future of Healthcare IT: Emerging Technologies Transforming Patient Care,"Unlock the future of healthcare IT with JavaScript! Discover how AI, machine learning, and data analytics powered by JavaScript are transforming patient care and operational efficiency. Learn actionable strategies to optimize outcomes, integrate legacy systems",https://www.linkedin.com/in/vijayaashwin/,,,,VijayaAshwin Jagadeesan - Conf42 JavaScript 2024.pdf,VijayaAshwin Jagadeesan_javascript.png,https://youtu.be/JS2ZR_1gf24,"72. healthcareit,emergingtechnologies",
No,data,Abhinav Chunchu,Senior Software Engineer,Lowes,,,,Empowering User Experience with Adaptive User Interfaces in JavaScript: A Data-Driven Transformation,"Unlock the power of JavaScript to revolutionize user experiences with Adaptive User Interfaces (AUIs)! Discover how real-time data, machine learning, and personalization can drive engagement, boost conversions, and reshape industries. Learn the secrets to creating dynamic, user-driven interactions!",https://www.linkedin.com/in/abhinav-chunchu-0319b3170/,,,,Abhinav Chunchu - Conf42 JavaScript 2024.pdf,Abhinav Chunchu_javascript.png,https://youtu.be/XTBvfWMAo6E,"2. adaptiveinterfaces,data-drivenux",
