Featured,Track,Name1,JobTitle1,Company1,Name2,JobTitle2,Company2,Title,Abstract,LinkedIn1,Twitter1,LinkedIn2,Twitter2,Slides,Picture,YouTube,Keywords,Duration
no,tools,Alberto Gastaldello,Observability & Reliability Engineer,Liquid Reply IT,Andrea Caretta,Senior Consultant,Liquid Reply IT,Hacking OpenTelemetry: manipulating the observability pillars,"Thank to OpenTelemetry, you're allowed to welcome data from different platforms and/or applications those are different in logic and working point of view. Become agnostic from every type of source thanks to collection, manipulation and re-transmission capabilities of OTel Collector.",https://www.linkedin.com/in/alberto-gastaldello/,,https://www.linkedin.com/in/andrea-caretta-645912205/,,,alberto gastaldello andrea caretta_obser.png,https://youtu.be/aKgOt3rG8lo,"hacking,opentelemetry,manipulating,pillars",
no,tools,Aswin Kumar,Senior Director,Infosys Limited,,,,Setting up Intelligent Observability: A Business Architecture approach,"Industry considers Observability as a Monitoring Tool configuration program. We have developed an in-house reference architecture that takes a Business Architecture approach to derive a strategic solution blueprint that combines Monitoring, DevSecOps, ITSM, AI/ML Analytics and SRE principles.",https://www.linkedin.com/in/aswinkumar003/,,,,,aswin kumar_obser.png,https://youtu.be/fomtRk2I3kc,"intelligent,business,architecture,approach",
no,tools,Bobur Umurzokov,Developer Advocate,Apache APISIX,,,,Observe your API with API Gateway Plugins,"Instead of spending time integrating your services with other many tools, SDKs, and technologies to improve observability, you can easily manage all work with API Gateway Plugins. This session explains to you how to achieve this without any code changes and rearchitecting your existing system.",https://www.linkedin.com/in/boburumurzokov/,@BoburUmurzokov,,,,bobur umurzokov_obser.png,https://youtu.be/V8x4R6z2bAM,"api,gateway,plugins",
no,tools,Eyal Trabelsi,Architect,Bigabid,,,,"Apparently, you can ""debug"" your SQL queries","It's pretty challenging to perfect SQL queries. Unfortunately, duplications, wrong joins, and other issues are pretty common. Most of the time, we developers don't even know about those, and even if we do, it's tough to eliminate those issues. Don't you wish there was an easier way?",https://www.linkedin.com/in/eyaltrabelsi/,@eyaltra,,,,eyal trabelsi_obser.png,https://youtu.be/XvulxlK7EYE,"debug,sql,queries",
no,tools,Gareth Emslie,Cloud strategist,Dynatrace,,,,Exploring ChatGPT for Improved Observability,"In today's fast-paced and complex landscape, observability has become a critical aspect of ensuring the stability of IT systems. DevOps teams are overwhelmed by the sheer amount of data being collected by their systems, in this session, we explore how we could potentially ease their pain using LLM's",https://www.linkedin.com/in/gareth-emslie/,@keyoke_za,,,,gareth emslie_obser.png,https://youtu.be/EGxcQB92Zo0,"exploring,chatgpt",
no,tools,Henrik Rexed,Cloud Native Advocate,Dynatrace,,,,The Art of Event Driven Observability with OpenTelemetry,"The Open-Source community worked on a standard called OpenTelemetry. The project provides libraries producing metrics and traces. But in event-driven architecture, tracing could be done in various ways. Observability is not a science but an art, where we need to understand our system to observe it",https://www.linkedin.com/in/hrexed/,@hrexed,,,,henrik rexed_obser.png,https://youtu.be/IhV04iRGbks,"event,driven,observability,opentelemetry",
no,tools,Thomas Labarussias,Ecosystem Advocate,Sysdig,,,,Use Falco and eBPF to protect your applications,You scan your images? Good. You have set policies to block bad practices? Good too. But are you sure your applications are really secured and your containers do only what they are supposed to? No? There's a solution: Falco and eBPF. Let's see how it works!,https://www.linkedin.com/in/thomas-labarussias-9229b522a/,@Tlabarussias,,,,thomas labarussias_obser.png,https://youtu.be/m6rEiKAkWK8,"falco,ebpf,protect,applications",
no,tools,Fred Moyer,SRE Observability Engineer,,,,,Techniques for SLOs and Error Budgets at Scale,"What tactics can you use to implement service level objectives and
error budgets to operate enterprise-level services with a thousand (or
more) engineers? Fred Moyer takes you through approaches he’s
developed working with teams in a large production ecosystem where
service reliability was a nonnegotiable business requirement.
Engineers and operations folks who are putting SLIs, SLOs, and error
budgets into practice in high-scale production environments with
diverse service architectures should come away with an understanding
of how to democratize SLOs, what objectives they should target for
enterprise-level reliability, and how to communicate and implement
error budgets across multiple teams.",https://www.linkedin.com/in/redhotpenguin/,@phredmoyer,,,,fred moyer_obser.png,https://youtu.be/c8Tjbmq66UU,"slos,error,budgets,scale",
no,deep dive,Diren Akkoc,Junior Cloud Software Developer,fourTheorem,,,,Observability and SLIC Watch,"We can’t prevent all types of failures in the cloud world, but what we can spot them as soon as possible and react quickly by applying observability. Setting up dashboards and alarms in CloudWatch is a bit of a pain and 'SLIC Watch' automates away the pain, and enables great levels of observability.",https://www.linkedin.com/in/direnakkoc/,@AkkocDiren,,,,diren akkoc_obser.png,https://youtu.be/NPC_gR_gkCc,"slic,watch",
no,deep dive,Ritvi Mishra,MLH Coach,Major League Hacking,,,,Observability 101 using Generative art and Rising Wave,"Learn how to build an observability system using generative art & Rising Wave streaming database. Collect, process & visualize data in real-time to proactively identify issues & improve performance. A visually appealing approach to observability that is both effective & easy to understand.",https://www.linkedin.com/in/ritvimishra/,@frenzyritz13,,,,ritvi mishra_obser.png,,"generative,art,rising,wave",
