Featured,Track,Name1,JobTitle1,Company1,Name2,JobTitle2,Company2,Title,Abstract,LinkedIn1,Twitter1,LinkedIn2,Twitter2,Slides,Picture,YouTube,Keywords,Duration
Yes,,Shalini Katyayani Koney,Senior Engineering Manager,Walmart,,,,"Scaling Kafka on Kubernetes: Cloud-Native Streaming for 100,000+ Messages Per Second","Transform your Kafka deployments with proven Kubernetes patterns that deliver million+ msg/sec throughput! Learn StatefulSet optimization, pod autoscaling, and GitOps workflows that slash deployment time while maintaining sub-50ms latency. Real-world strategies for production streaming at scale.",https://www.linkedin.com/in/shalini-k-28363946/,,,,,Shalini Katyayani Koney_kube.png,https://youtu.be/2JiR_gJ5fHg,"kafka,streaming,scalable",
Yes,,Ujjwala Modepalli,Senior Credit Risk Specialist,Wells Fargo,,,,Container-Native ML: Scaling Predictive Customer Segmentation on Kubernetes,"Transform your ML analytics with Kubernetes! Learn to deploy scalable, containerized customer segmentation pipelines that automatically scale, reduce costs, and handle enterprise workloads. Real-world microservices patterns for production ML systems.",https://www.linkedin.com/in/ujjwalamodepalli/,,,,,Ujjwala Modepalli_kube.png,https://youtu.be/ykY4S6PjbHw,"ml,segmentation,customers",
Yes,,Manisha Sengupta,"Assistant Vice President Systems, Investor Services Technology",Brown Brothers Harriman,,,,Securing AI-Driven Finance: Navigating Risks in Cloud-Native Modernization,"Discover how AI is transforming finance and why cloud-native adoption brings hidden risks. Learn real-world attack vectors, cutting-edge defenses like XAI and anomaly detection, and a practical roadmap to secure AI-driven systems without slowing innovation.",https://www.linkedin.com/in/manisha-sengupta/,,,,,Manisha Sengupta_kube.png,https://youtu.be/QH7uUDXcmyk,"finance,risks,modernization",
Yes,,Amala Umakanth,Senior Data Engineer,McKinsey & Company,,,,GenAI in Healthcare Claims: Accelerating Processing and Detecting Fraud,"Discover how GenAI is redefining healthcare claims by slashing processing times, detecting hidden fraud, and boosting accuracy all through a scalable, cloud-native architecture built for modern insurance. Learn how to future-proof claims ops with AI.",https://www.linkedin.com/in/amala-umakanth-44287257/,,,,,Amala Umakanth_kube.png,https://youtu.be/1mxcELRm-7k,"genai,healthcare,fraud",
Yes,,Niharika Jha,Senior Software Engineer,Microsoft,,,,Kubernetes API Gateway: Cloud-Native Service Mesh Strategies for Scalable Solutions,"Stop drowning in Kubernetes API chaos! Learn battle-tested service mesh strategies that slash integration complexity by 60% while unlocking new revenue streams. Real implementations managing 1,000+ containers. Get proven Helm templates & monetization frameworks that turn K8s complexity into profit.",https://www.linkedin.com/in/niharikajha09/,,,,,Niharika Jha_kube.png,https://youtu.be/2WAkavT1rr4,"gateway,servicemesh,scalable",
No,ai,Abhijit Joshi,Oracle Cloud ERP Consulting,Deloitte Consulting,,,,Generative AI for Predictive Maintenance in Kubernetes-Native Manufacturing Ops,"Discover how generative AI is transforming predictive maintenance in Kubernetes-native automotive plants. Learn how factories are slashing downtime, boosting repair accuracy, and scaling intelligent systems all without overhauling legacy infrastructure.",https://www.linkedin.com/in/abhijit-joshi-3867b517/,,,,,Abhijit Joshi_kube.png,https://youtu.be/LDYtrShQAMs,"maintenance,predictive,manufacturing",
No,ai,Piotr Zaniewski,Head of Engineering Enablement,vCluster,,,,"Instant KAI Sandboxes with vCluster: Multi-Tenant, Multi-Scheduler GPU Sharing","Sick of GPU deadlocks and cluster sprawl? In 30 min we’ll spin up vCluster sandboxes, drop NVIDIA’s open-source KAI Scheduler inside, and watch fractional GPUs push utilization from 40 % → 90 %. Multi-tenant, multi-scheduler, zero downtime—copy the YAML and go.",https://www.linkedin.com/in/piotr-zaniewski/,,,,,Piotr Zaniewski_kube.png,https://youtu.be/FGLb4xDZ2VY,"sandboxes,gpu,multitenant",
No,ai,Raj Kommera,Senior Engineer,ON24,,,,Kube-Native Trust: Architecting Transparent AI Systems for Cloud-Native Environments,"Deploying AI in Kubernetes is easy. Making it trustworthy isn’t. Learn how to build cloud-native predictive systems that are explainable, traceable, and user-aligned—using telemetry, confidence scoring, feedback loops, and observability-driven design.",https://www.linkedin.com/in/rajkommera/,,,,,Raj Kommera_kube.png,https://youtu.be/c2KkOjuUf4E,"trust,transparency,cloudnative",
No,ai,Gaurav Sunkar,Business Operations & Strategy,Google,,,,Building Intelligent Retention Engines: Real-Time Churn Detection with AI on Kubernetes,"Discover how to build intelligent, real-time churn detection systems using AI on Kubernetes. Learn how to deploy ML models with Kubeflow, Kafka, and KNative to enable fast, adaptive customer retention across large-scale, cloud-native marketplaces.",https://www.linkedin.com/in/gauravsunkar/,,,,,Gaurav Sunkar_kube.png,https://youtu.be/_IjcboEsOn4,"retention,churn,ai",
No,ai,Maurya Priyadarshi,"Manager, Salesforce Applications",Meta,,,,Building Resilient AI: A Framework for Enterprise Security and Governance,"Discover how to turn AI security and governance from a compliance headache into a competitive advantage. Learn practical strategies to safeguard data, ensure trust, and build resilient AI systems that accelerate innovation without compromising on risk.",https://www.linkedin.com/in/mauryapriyadarshi/,,,,,Maurya Priyadarshi_kube.png,https://youtu.be/Gai9RYXUjxc,"enterprise,security,governance",
