Featured,Track,Name1,JobTitle1,Company1,Name2,JobTitle2,Company2,Title,Abstract,LinkedIn1,Twitter1,LinkedIn2,Twitter2,Slides,Picture,YouTube,Keywords,Duration
Yes,,Lauren Hayward Schaefer,Developer Advocate,MongoDB,,,,How to Raise Your Profile as a Developer (And Why You Should Bother!),"We as a developer community like to think the tech industry is a meritocracy: if you put your head down and do your work well, you will be recognized. Unfortunately, this is not typically the case.

In order to advance your career in tech, you will likely need to raise your profile internally at your company and/or externally in the broader developer community. During this session, Lauren will share personal stories of how she has worked to overcome the discomfort of raising her profile and the steps she has taken to do so. You'll leave this session with practical steps you can take in the coming weeks and months to raise your profile at your workplace and in the broader developer community.

The worksheet is available [here](https://www.slideshare.net/LaurenHaywardSchaefe/how-to-raise-your-profile-worksheet)",https://www.linkedin.com/in/laurenjanece/,@Lauren_Schaefer,,,,js_lauren.png,,Raise Your Profile,
Yes,,Jay McCarthy,CTO,Reach Platform,,,,Breaking Into Blockchain Development with JavaScript,"Blockchain development is unreasonably complex, expensive, divided and exclusive. We are introducing a way for JavaScript developers to build decentralized apps on any blockchain using familiar syntax. It's faster, cheaper and more secure than how it's done today with Solidity and TEA. It's compatible with frontend languages like React, Vue & Go. Long are the days where you have to get investment, hire a PhD mathematician, hire rare blockchain developers, learn Solidity, request an audit and deploy a unique build for each environment. Best part? No need to learn a new language. 

We've built the Reach library with JavaScript syntax so it's a linear move. You can build DApps as a 1-(wo)man show. We've had developers rebuild the Balancer Exchange (thousands of line of code) with 100 lines of our code. ",https://www.linkedin.com/in/jay-mccarthy-34a6b95/,@reachlang,,,,js_jay.png,,Blockchain Development,
No,architecture,Mihaela-Roxana Ghidersa,Technical Lead,Strongbytes,,,,The (too) Many Faces Of Architecture,"Too often we encounter the idea that software architecture is an esoteric concept, of which only the chosen ones, and at the right time, are allowed to discuss. Well, how about a little change of perspective?

With software development and users' needs evolving so fast, we don’t afford the luxury of rewriting systems from scratch just because teams fail to understand what they are building. Today’s software developers are tomorrow's architects. We must challenge them to step away from the IDE and understand how the architecture evolves in order to create a common and stable ground in terms of quality, performance, reliability, and scalability. At the same time, software architects need to step away from the abstractions and stay updated to the project development reality.

This session revolves around finding the right ways of intertwining up-front architecture, API design & coding while maintaining a continuous focus on architecture evolution.",https://www.linkedin.com/in/ghidersam/,@mihaelag12,,,,js_mihaela-roxana.png,,"many faces,architecture",
No,architecture,Luca Mezzalira,Principal Solutions Architect,AWS,,,,Embracing Hexagonal Architecture with Serverless,"The hexagonal architecture, or ports and adapters architecture, is an architectural pattern used for creating loosely coupled application components that can be easily connected to their software environment. This makes components exchangeable at any level and facilitates test automation.

AWS Lambda provided the perfect environment to work with this architecture, moreover using hexagonal architecture, allows great flexibility to change computational layer in case of porting across cloud services",https://www.linkedin.com/in/lucamezzalira/,@lucamezzalira,,,,js_luca.png,,"hexagonal architecture,serverless",
No,security,Catherine De Mesa,Research Intern,Google,,,,Red is the New Blue: Does true security exist?,"In today's world, it is nearly impossible to go on websites and be completely private or to fully trust organizations with our data. Even with laws prohibiting data collection or cookie tracking - such as the privacy laws in Europe - it is still pretty difficult to circumvent this continuing issue. There /are/ some ways to protect ourselves digitally, but these methods are used far and few between and are being phased out as time goes on. In this talk, we will explore the methods on which data is collected and see if we can protect ourselves at ALL through various mediums.",https://www.linkedin.com/in/catiedee/,@CatieSai,,,,js_catherine.png,,true security,
No,security,Amir Shaked,Senior VP R&D,PerimeterX,,,," CSP is broken, let’s fix it","The CSP standard was supposed to improve the security of websites. But, like any standard, it needs to evolve to stay relevant, both in the assumptions on how sites are working and what is the reality in the implementation. In this talk, we will discuss those gaps. First, we will demonstrate how the standard can be abused and is abused when facing real-world uses. Second, we will cover multiple implementation gaps causing it to misbehave in browsers and expose information to attackers. Third, we will review and analyze bad implementations by website owners who place poor configuration, misunderstandings of the directives and outdated configurations. These three gaps between the standard and real-world uses will be the basis to discuss the improvements and considerations DevSecOps need to consider using CSP while discussing ideas on how to improve the standard.

The talk will cover the following points:
1.  A brief overview of the history behind CSP (3 minutes)
2.  The timeline of main changes, early versions to current (5 minutes)
3.  Where it went wrong - abusing the safelist concept to inject code and extract information (15 minutes)
4.  Examples of poor implementation by browsers - not covering all angles, CVEs and other gaps (10 minutes)
5.  Poor usage examples by webmasters (5 minutes)
6.  Thoughts on how CSP 3 (or 4) can remediate that to make a more secure internet (5 minutes)

Attendee takeaways include:

1.  CSP Isn’t a silver bullet
2.  Skimmers are a new breed of APT
3. Checklist for your own site
",https://www.linkedin.com/in/amirshaked/,@amirshaked,,,,js_amir.png,," CSP,broken",
No,deep dive,Daniel Danielecki,Software Engineer,Capgemini,,,,TypeScript's Strict Compiler Options,"Technologies: Angular, React, Svelte, Vue.js (comparison of TypeScript --strict in those), TypeScript, and CLI's mentioned frameworks.

Problem: Many of us don't really understand what's the strict mode all about and why there are several different options. In addition, TypeScript strict rules are off by default; only Angular CLI asks us if we'd like to enable those during a project generation. Sometimes we're even scared to enable those in less .ts- friendly environments.

Solution: We can enable them manually (only Angular CLI helps to do so automatically), but to understand why those are sometimes frustrating, a little explanation during the talk might be helpful based on pure TypeScript real examples

Audience takeaway: strict options are here to help us write better code, but without stricter linter options and/or understanding it, many issues have still doors open",https://www.linkedin.com/in/danieldanielecki/,@ddanielecki,,,,js_daniel_danielecki.png,,TypeScript's Strict Compiler,
No,deep dive,Francesco Leardini,Senior consultant & Angular Trainer,Trivadis,,,,Wait...can my browser do that?,"We have new powerful instruments to leverage current web apps and provide a richer experience to our users. With the aim of modern web APIs, it is possible to design completely new functionalities and explore unique technological combinations, changing the way we develop and interact with web apps. 

We can directly use hardware devices and just through our browser! Let's explore some of the most exciting APIs and see how we can combine them to unlock new scenarios and give superpowers to our web apps",https://www.linkedin.com/in/leardini81/,@paco_ITA,,,,js_francesco.png,,"browser,web APIs",
No,deep dive,Michael Haberman,CTO,Aspecto,,,,Distributed tracing for Node.js using OpenTelemetry,"Tracing and observability are becoming very popular as microservices are getting more and more complex. The idea behind it is the fact that microservices are distributed and in order to better understand our architecture and to be able to troubleshoot production issues faster, we need to track how requests are populated throughout the system. By monitoring the interactions between the different services we are able to overcome some of the native complexity of microservices.

In this talk, we will review the concept of tracing by examining the opensource project OpenTelemetry and specifically its node.js version. We will also cover how to utilize opensource solutions, along with commercial products, to get the most out of tracing data OpenTelemetry collects.
",https://www.linkedin.com/in/michael-haberman/,@hab_mic,,,,js_michael.png,,"distributed tracing,OpenTelemetry",
No,micro frontends,Tomasz Krajewski,Tech Lead,Frontend House,,,,Micro Frontends - foundations,"Let's talk about Micro Frontends. Why is the topic useful? It gives a different approach to how to deal with the modularisation in our apps, so it's worth knowing how to deal with it in different ways.

First I will speak about software architecture and present two approaches - the monolith and the distributed one. I will tell what it is all about and show their pros and cons. Then I’m going to speak about micro frontends (what exactly they are, popular micro frontend frameworks), and discuss why we might use them (issues: independent development teams, technology migration, reusable micro apps, unified design system across platform). I will also present some big brands that are using micro frontends. At the end I will summarize everything and I hope you will enjoy the whole show.",https://www.linkedin.com/in/tomasz-krajewski-87317910b/,@TommyK73223600,,,,js_tomasz.png,,"Micro Frontends,foundations",
No,micro frontends,Azizi Yazit,GUI Architect,Trovicor Intelligence,,,,Design System For Micro-Frontends,"I will start talking about design system and the benefits of it. And I will talk about micro-frontend and when it is make sense to be adapted. The simple design system can't support for Architecture like micro-frontend as the applications might be build by using different technologies and frameworks. 

The solution is to develop your design system using Provider-Consumer approach and uses the flexible component patterns like Headless UI and Compound Component.",https://www.linkedin.com/in/aziziyazit/,@aziziyazit,,,,js_azizi.png,,"System,Micro-Frontends",
