Featured,Track,Name1,JobTitle1,Company1,Name2,JobTitle2,Company2,Title,Abstract,LinkedIn1,Twitter1,LinkedIn2,Twitter2,Slides,Picture,YouTube,Keywords,Duration
yes,,Kenneth DuMez,Developer Relations Engineer,Teleport,,,,Why you should never use static shared secrets in GitHub Actions,"This talk will focus on the existing vulnerabilities and downsides of using shared encrypted secrets to access key pieces of infrastructure programmatically using GitHub Actions and how you can greatly improve the security of your GitHub workflows. As GitHub Actions has matured as a product and more and more companies rely on it for their CI/CD workflows, an exposed secret in the repository can be the difference between a team being able to efficiently test/deploy code, and an infrastructure penetration nightmare. Allow your devops engineering team to sleep easier at night by replacing GitHub secret management with Teleport machineID, allowing your GitHub Actions workflow to manage infrastructure resources like Kubernetes clusters, databases and more, all without having to rely on shared secrets stored in your repository.
The talk will include an overview of existing vulnerabilities, how Teleport MachineID rethinks automated infrastructure access, as well as a demo showing how you can control your Kubernetes clusters using GHA workflows without secrets while keeping a full audit trail and control of your workflow. Leave shared secrets behind in 2022 and enter the new year with Teleport MachineID, giving you, your engineers, and customers peace of mind.",https://www.linkedin.com/in/kenneth-dumez-086b84220/,,,,,devops_kenneth_dumez.png,,"static,shared,secrets,github,actions",30
yes,,Gaston Cacheffo,Tech Manager,Globant,,,,Microservices from a DevOps perspective,"How to plan your CICD automation, what inputs, triggers and configuration practices to consider. Avoid falling into high complex operability scenarios where deployment involves excessive planification. A quick start and help guide for your application delivery planification.",https://www.linkedin.com/in/gaston-cacheffo-24870331/,,,,,devops_gaston_cacheffo.png,,microservices,30
no,security,Greta Jocyte,Senior Technical Program Manager,Microsoft,,,,Why Put Sec in DevOps – and How,"We often hear about how silos in organizations create issues and complexity around collaboration, productivity, strategy, and so many other areas. It’s also true for security, and it’s why as the term DevOps has become popular, so has the term DevSecOps. For developers that aren’t trained in security, how do we get them to adopt a security mindset and apply it in the process? How do we put the 'Sec' in DevOps for developers? In this talk, Greta Jocyte will discuss how she encourages a security-inclusive framework within her team, her customers, and her organization.",https://www.linkedin.com/in/gretajocyte/,,,,,devops_greta_jocyte.png,,"put,sec,in,devops",
no,security,Hong Bu,Senior Program Manger,Microsoft,,,,V-Net Vs. Public Network: How to Choose What's Right For You,"DevOps is all about the orchestration of the developing and deploying of a pipeline, and in order to orchestrate your pipelines you need to secure your agent. Which option is best to choose, V-Net vs. Public Network? V-net takes more upfront work but offers customization. Public Network requires less to implement, but has limits when applying to individual projects. In this talk, Hong Bu will discuss the pros and cons of securing an agent with V-Net or a Public Network, and when you might want to go with one over the other. Every security agent has limitations, but with this guide you will be able to choose what is best for you.",https://www.linkedin.com/in/hongbu/,,,,,devops_hong_bu.png,,"v-net,public,network",
no,security,Tanya Janca,Founder & CEO,We Hack Purple,,,,Security Learns to Sprint,"In DevOps everyone performs security work, whether they like it or not. With a ratio of 100/10/1 for Development, Operations, and Security, it’s impossible for the security team alone to get it all done. We must build security into each of “the three ways”; automating and/or improving efficiency of all security activities, speeding up feedback loops for security related activities, and providing continuous learning opportunities in relation to security. 

While it may sound like the security team needs to learn to sprint, give feedback, and teach at the same time, the real challenge is creating a culture that embodies the mindset that security is everybody's job.",https://www.linkedin.com/in/tanya-janca/,@SheHacksPurple,,,,devops_tanya_janca.png,,"devsecops,fails",
no,security,Simon Gurney,Director,Punk Security,,,,Subdomain hijacking - why DevOps is making us more vulnerable,"Subdomain takeover attacks are on the rise and they are becoming more prolific due to the decentralized approach to ops and embracement of SAAS services.
In this talk we will introduce the problem, aimed at everyone from sysops gurus to absolute novices. We will then explain what an attacker can do and then finally how you can detect these conditions before the attacker and ideally before deployment!
* What are subdomains takeover attacks and how is the adoption of DevOps ideologies increasing the risk of DNS misconfiguration?
* What can an attacker do with a successfully hijacked domain?
* How we can detect and defend DNS issues at scale",https://www.linkedin.com/in/simon-gurney-2396375b/,,,,,devops_simon_gurney.png,,"subdomain,hijacking,vulnerable",
no,security,Peter De Tender,Business Program Manager - Azure Technical Trainer,Microsoft,,,,DevSecOps as an approach to building and deploying secure applications by “shifting left”,"Security is crucial in todays DevOps world, but it is often only kicking in when the datacenter is already burning. I'll walk you through a massive amount of tools, easy to deploy and integrate into your existing Azure DevOps and GitHub Actions streams, to optimize security from the start
You might have seen one of my previous sessions on (Azure) DevOps or know about pipelines already. Although pipelines are awesome, they often don’t have security integrated. And that’s exactly what this session will cover. Sometimes described as “shifting left”, it means organizations should try and integrate security as early in the devops process as possible. This session will cover different DevOps security capabilities like Microsoft Threat Modeling tool, integrating vulnerability code scanning of your source control across devops tools, how to securely store secrets in Azure KeyVault and reuse it in pipelines and integrating security into your container images.
As typical in Peter’s sessions, this will be mainly whiteboarding and demos, instead of flipping PowerPoint slides.",https://www.linkedin.com/in/pdtit/,@pdtit,,,,devops_peter_de_tender.png,,"devsecops,building,deploying,shifting,left",
no,tools,Aarushi Kansal,DevOps / SRE / Platform Engineering,,,,,Collaborative Terraform with Atlantis: Breaking Down Infra Silos and Fear,"DevOps intended bridge the gap between 'Ops' and 'Developers' but with the plethora of new tools and platforms, there's a new divide: between infrastructure and application developers. This talk delves into common anti patterns and how to avoid them with Terraform and Atlantis
Common anti patterns: - one infra team or person
- everyone else is almost afraid infrastructure changes
- silos
- burnout
Why does this happen?
- Terraform (and any other IaC) is yet ANOTHER tool to learn
- Different kids of infrastructure might be new to people
- Lack of visibility into infra/cloud
- This all culminates to high cognitive load and fear of breaking the unknown
How to use Atlantis to address all these issues:
- Share knowledge
- Provide 'gaurdrails' around infrastructure changes
- Code reviews
Demos",https://www.linkedin.com/in/aarushi-kansal/,@aarushikansal,,,,devops_aarushi_kansal.png,,"collaborative,terraform,atlantis,infra,silos,fear",
no,tools,Nocnica Mellifera,Head of Developer Relations,TelemetryHub,,,,Open Source Observability with OpenTelemetry,"The massive Observability industry is shifting to OpenTelemetry, we'll talk about why that's happening, and how you can test OpenTelemetry in your stack. We'll cover:
* The OTel Collector
* Do you need to run a collector
* Processors and other Collector Magic
* Language Support
* Support levels vary, but the results will surprise you
* Logging
* Don't get discouraged! there are many solutions for logging even if your language support is limited
* Distributed Tracing
* the magic bullet
We'll also cover justifying the deploy time, what's supported out of the box, and how OpenTelemetry helps with root cause analysis",https://www.linkedin.com/in/serverlessmom/,@serverless_mom,,,,devops_nocnica_mellifera.png,,"open,source,observability,opentelemetry",
no,tools,Gianluca Mardente,Principal Engineer,Cisco Systems,,,,Manage Kubernetes addons for multiple cluster using runtime state,"Kubernetes itself is not a complete solution. To build a production cluster, various additional addons like CNI or CoreDNS are needed. There are some solutions already. But if:
1. N Kubernetes clusters need to be managed;
2. the configuration has to change automatically when clusters runtime state changes;
we feel a new declarative solution is needed.
Given above requirements, Sveltos wants to figure out the best way to install, manage and deliver cluster addons. The idea is simple:
1. have one management cluster from where all managed clusters can be reached;
1. from the management cluster, selects one or more clusters with a Kubernetes label selector;
2. lists which Kubernetes addons need to be deployed on such clusters.
Then have a controller that automatically detects new clusters and react to configuration changes and bring cluster states to match the desired states
.
![Sveltos ClusterProfile](https://raw.githubusercontent.com/projectsveltos/sveltos-manager/main/doc/sveltos.png)
This solution needs to be able to fetch information from the management cluster. For instance, when deploying calico, pod cidrs might have to be provided. Which pod cidrs has to be used in which cluster, is usually an information present in the management cluster (in a management cluster with ClusterAPI, such information is present in the corresponding Cluster instance, in the Spec section). ![Fetch information from management cluster](https://raw.githubusercontent.com/projectsveltos/.github/main/docs/sveltos_calico.png)
So far, such solution still requires user to manage cluster labels. Ideally, which labels need to be attached to a cluster should be automatically detected by looking at cluster runtime state. This is especially true for long lived clusters.
Let's considered a very simple scenario. A set of addons (with a specific versions) are deployed in any production cluster running kubernetes version v1.24.x. When any of those clusters is upgraded to a Kubernetes version v1.25.x, a new set of addons (maybe just different versions) needs to be deployed. Instead of requiring user to change cluster labels when clusters are upgraded (which is error prone very easy to forget), we introduced a new concept: Sveltos Classifier.
Using Classifier users can classify clusters based on:
1. Kubernetes version
2. Kubernetes resources
and can define set of labels a matching cluster should have.
Using a combination of ClusterProfile and Classifier, we can have Sveltos: 1. automatically detects cluster runtime state and updates cluster labels;
- deploys new set of addons as soon as cluster is upgraded and its runtime state changes (because its labels have been updated by Sveltos as consequence of #1).
![Sveltos Classifier](https://raw.githubusercontent.com/projectsveltos/demos/main/classifier/classifier.gif)
When deploying N addons in M clusters, an emphasis need to be on visibility. When making a change it must be clear what effects are going to be (which clusters are going to be impacted and how).
So sveltos can be set in DryRun mode. While in DryRun mode, we can make any change and nothing will be propagated to managed cluster. Rather when done, we can use sveltos to see what would happen because of our changes and where (which clusters). Sveltos will create a summary table listing:
- which helm charts will be deployed/deleted;
- which helm charts will be upgraded (from which version to which version);
- which kubernetes resources will be updated.
After reviewing if fine with the change, Sveltos can be switched back to continuous mode and only then it will propagated changes to managed cluster.
Sveltos also supports taking snapshots and rollback of the configuration.",https://www.linkedin.com/in/gianlucamardente/,@projectsveltos,,,,devops_gianluca_mardente.png,,"kubernetes,addons,multiple,cluster,runtime,state",
