Featured,Track,Name1,JobTitle1,Company1,Name2,JobTitle2,Company2,Title,Abstract,LinkedIn1,Twitter1,LinkedIn2,Twitter2,Slides,Picture,YouTube,Keywords,Duration
No,agents,Artemis Leonardou,Software Engineer & DevRel,NOFire AI,,,,"Gate the Action, Not the Alert: Checking an Agent Before It Runs","Most of the safety tooling around agents is built to tell you what happened. The alert fires, the log line lands, someone reads it, and by then the action has already run. That ordering works when a human is taking the action, because humans hesitate. Agents do not.  I have been shipping AI-generated code to production since I was fourteen, and the thing that changed my practice most was realising that nearly every check I had was on the wrong side of the action. I learned that expensively, in an incident where my alerting worked exactly as designed and was still useless, because it told me about something that had already broken.  This talk is about moving the check earlier. What it actually means to evaluate an action before it executes rather than after. Where you can put that check in a pipeline you already have, rather than in a redesigned one. What it does to your latency and your shipping speed, honestly. And which classes of action are worth gating at all, versus the ones that are cheaper to let fail and revert. I will be specific about the ones I gate and the ones I deliberately do not, because gating everything is its own failure mode.  Tool-agnostic, nothing to install, no product content. For anyone whose agents already have write access to something they care about.",https://www.linkedin.com/in/artemisln/,,,,,Artemis Leonardou_devsecops.png,,"agents,guardrails,policy",
No,agents,Alexander Goncharov,Senior AI Security Expert,,,,,"Nobody has written the authorization requirement for MCP agents, so I did","I needed to write down what has to be true before an agent's call reaches a production system. I went looking for the requirement to copy, and there isn't one. Everything written on attributing an action to a person assumes a human at a terminal, clicking and watching the system act on their behalf inside one session. Between an agent's instruction and the call that lands downstream there are an arbitrary number of steps that nobody's requirement covers, and the industry still doesn't know how an agent should be identified rather than answering it  So I wrote one, and most of the work went into what the tooling won't do yet. Keycloak's token exchange can widen scope unless you turn a policy on. It records may_act, meaning delegation was permitted, rather than act, meaning it happened. RFC 8707, which MCP has required since June 2025, isn't implemented, so audience binding is configured by hand for each client and its absence produces no error  I'll go through how I ended up classifying integrations by what the downstream system accepts at its authentication interface, not by how critical the operation feels. Then I'll cover the four properties that have to stay separate, because no single mechanism restores all four, and the cases where the honest answer is a written compensating measure instead of a control. If you are writing this down for your own systems, you'll get an argued starting point instead of a blank page.",https://www.linkedin.com/in/goncharov-aleksandr/,,,,,Alexander Goncharov_devsecops.png,,"mcp,authorization,agents",
No,agents,Karan Bansal,Head of AI,ArmorCode,,,,Hardening AI Coding Agents with Hooks: Enforcing Least Privilege on Autonomous Developers,"AI coding agents run shell commands, write files, install packages, and spawn subagents: autonomous developers with broad system access. Enforcing least privilege on an agent that needs wide access to be useful is a runtime problem, and it is squarely a DevSecOps one. Sandboxes get disabled because they break real workflows, and system-prompt rules are advisory for a model that wants to finish its task.  This talk presents event-driven hooks as the enforcement layer. Hooks intercept every tool call between the agent's decision and its execution, then allow, deny, or modify it. The hook runs outside the model as a separate process, so prompt injection cannot bypass it. I walk through real blocking scripts (dangerous commands, secret exfiltration, typosquatted installs, agents skip-marking failing tests to fake a green build), map the controls to 6 of the OWASP LLM Top 10, and share benchmarks on keeping synchronous checks under 100ms.  Drawn from an MIT open-source toolkit (481 stars, 1,584 tests) running in production. Demos use Claude Code; the pattern ports to Codex, Copilot, and Cursor.",https://linkedin.com/in/karanb192,,,,,Karan Bansal_devsecops.png,,"agents,leastprivilege,hooks",
No,agents,Santosh Kumar Puppala,Senior AI/ML Platform Architect,Lenovo,,,,"Blocking What Your Agent Does, Not Just What It Says","LLM agents are only as safe as the tools they can reach. Model-side guardrails don't stop an agent from calling execute_sql, exfiltrating a secret through send_email, or crossing a tenant boundary — because the risk lives at the tool call, not the prompt. This is a build-and-run walkthrough of **norviq**, an open-source runtime Policy Enforcement/Decision Point that intercepts every agent tool call in a Kubernetes cluster and returns allow / block / escalate / audit, evaluated against OPA/Rego policy plus behavioral trust.  I'll show the architecture — a sidecar/SDK PEP and a central PDP — and how the policy contract maps to the OWASP LLM Top 10 and MITRE ATLAS: prompt injection, data leakage, excessive agency, cross-tenant access, chain-depth limits, with evasion-normalized matching that defeats homoglyph and base64 tricks. You'll see an attack graph that maps how an agent could reach a crown-jewel data source through its tools, and a red-team suite that scores which attacks actually block — so ""secure"" is a number, not a claim.  Then the DevSecOps parts that decide whether it survives production: keeping the enforcement path fail-closed everywhere (and the two places it quietly failed open), why a short decision cache is a security control, self-asserted vs cryptographically attested identity, and rolling enforcement out in a monitor mode so teams can measure before they block.  norviq is open source — pip-installable, with a Helm chart on Artifact Hub, and independently pen-tested — so this is field experience, not slideware. You'll leave with a concrete pattern for governing what your agents do, not just what they say.",https://www.linkedin.com/in/santoshpuppala/,,,,,Santosh Kumar Puppala_devsecops.png,,"agents,policyenforcement,kubernetes",
No,agents,Deepanshu Kukreja,Independent Researcher,,,,,"AI Agents for DevSecOps: Automating Secure Infrastructure, Delivery, and Incident Response","DevSecOps teams are responsible for Infrastructure as Code, CI/CD security, Kubernetes governance, vulnerability management, observability, compliance, reliability, and incident response. Yet many organizations still depend on engineers to manually review alerts, validate configurations, investigate deployment failures, inspect security findings, and execute operational runbooks.  This session explores how AI agents powered by Large Language Models can act as intelligent orchestration layers across the DevSecOps lifecycle. Using the Model Context Protocol, agents can securely interact with Terraform, Kubernetes, GitHub, GitOps pipelines, AWS, Azure, OCI, Splunk, Grafana, CloudWatch, PagerDuty, ServiceNow, security scanners, internal documentation, and approved runbooks.  The presentation demonstrates how AI agents can generate and validate Infrastructure as Code, enforce security policies, review pull requests, identify configuration drift, analyze vulnerabilities, verify deployments, correlate telemetry, and assist with incident investigation. A reusable investigation workflow follows a structured 16-step process that includes retrieving incident context, analyzing logs and metrics, reviewing recent code and infrastructure changes, identifying probable root causes, recommending remediation, and escalating high-risk decisions for human approval.  The session also examines essential guardrails, including least-privilege access, policy-as-code, approval gates, audit trails, restricted tool permissions, and human-in-the-loop controls. These safeguards help ensure that AI-assisted automation remains secure, explainable, and compliant.  Attendees will learn how AI agents can reduce DevSecOps toil, accelerate secure delivery, improve policy enforcement, strengthen incident response, and enable engineering teams to focus on resilience, architecture, and continuous security improvement.",https://www.linkedin.com/in/deepanshu-kukreja-80545236/,,,,,Deepanshu Kukreja_devsecops.png,,"agents,automation,incidentresponse",
No,agents,Oleksandr Kryvchenko,"Staff SDET, Team Lead",Keeper Security,,,,When AI Ignores the Deny List,"Claude Code ships a permissions.deny system in settings.json meant to block agents from touching sensitive files. In practice, deny rules can be silently bypassed - an agent asked to read .env may just read it, permissions notwithstanding. This talk walks through that gap, why it matters once agents run inside CI/CD or with elevated file access, and the practical mitigation: PreToolUse hooks that intercept tool calls before execution and enforce policy in your own code, not the model's. I'll cover the settings.json hierarchy (user/project/local), where policy actually lives, what a working hook-based guardrail looks like, and what a pentest of an AI-built or AI-operated app should specifically check for. Attendees leave with a settings.json + hook template they can drop into any Claude Code project today.",https://www.linkedin.com/in/oleksandr-kryvchenko/,,,,,Oleksandr Kryvchenko_devsecops.png,,"claude,cicd,pretooluse",
No,ai,Emmy Eide,Engineering & Cybersecurity Lead,Realign Labs,,,,Your SBOM Stops at the model,"DevSecOps got good at a specific problem: proving what is in the artifact. Scan it, sign it, generate an SBOM, gate the pipeline on provenance. That entire apparatus assumes the artifact is code you can read.  Then the artifact started carrying weights. A model-bearing service ships a multi-gigabyte binary blob that no scanner parses, that no SBOM format meaningfully describes, and whose behavior is not a function of its source. This talk is about the specific places a working DevSecOps pipeline goes quiet when an agent moves through it. I will cover which gates still fire, which ones pass an artifact they cannot actually inspect, and what a security engineer should ask for instead. When I keynoted CloudNativeSecurityCon in 2023, the number I put on the stage was six of every seven: six of every seven project vulnerabilities are inherited from dependencies nobody on the team wrote. This is the first one you cannot read at all.",https://linkedin.com/in/emmyeide/,,,,,Emmy Eide_devsecops.png,,"sbom,models,supplychain",
No,ai,Parikshit Chauhan,Independent Researcher,Independent Researcher,,,,Shifting Left on LLM Security: Detecting and Preventing Data Leakage in Your AI Pipeline,"As organizations integrate Large Language Models into their software delivery pipelines, a new class of security risk emerges: models that inadvertently memorize and regurgitate sensitive training data, exposing PII, proprietary code, and confidential documents through their outputs. For DevSecOps teams, this isn't just an AI problem — it's a pipeline problem that demands the same shift-left discipline applied to traditional application security.  This session examines the mechanisms behind LLM data leakage and extraction, and shows how these risks can be treated as a security gate within existing CI/CD and MLOps workflows rather than an afterthought discovered post-deployment. Attendees will learn practical detection techniques for auditing model outputs, including automated scanning approaches that can be embedded into build and deployment pipelines to flag sensitive or confidential content before it reaches production.  The talk will cover how to build continuous auditing processes for LLM outputs, integrate data-leakage checks alongside existing SAST/DAST tooling, and establish governance guardrails that scale with model usage across teams. The goal is to give DevSecOps practitioners a concrete playbook for evaluating LLM safety pre-deployment and embedding responsible AI controls directly into the software supply chain  turning AI governance from a compliance checkbox into an automated, repeatable pipeline practice.",https://www.linkedin.com/in/parikshit-chauhan1737/,,,,,Parikshit Chauhan_devsecops.png,,"llms,dataleakage,shiftleft",
No,ai,Jayakumar Ramalingam,Staff Software Engineer,SiriusXM,,,,When AI Joins the Request Path: Securing API-Backed AI Systems,"AI-backed APIs introduce new security and reliability risks because a single request may now trigger model inference, retrieve user context, call internal services, rank personalized content, or invoke downstream tools. Traditional API security controls still matter, but they are not enough when the system includes probabilistic outputs, dynamic context injection, automated decisioning, and fallback behavior inside a latency-sensitive path. This session examines practical DevSecOps patterns for securing AI-backed APIs in production. We will look at threat boundaries around user input, retrieved context, feature pipelines, model calls, authorization, logging, audit trails, rate limiting, prompt or tool misuse, and downstream service access. The focus is not abstract AI risk; it is the engineering work needed to make AI-enabled request flows safer to build, deploy, monitor, and operate. Attendees will leave with a practical checklist: what to validate at API boundaries, where to place authorization checks, what to log and what not to log, how to minimize sensitive data exposure, how to design safer fallback behavior, and which observability signals help detect abuse, degradation, or unsafe model behavior before it becomes an incident.",https://www.linkedin.com/in/jayakumarramalingam,,,,,Jayakumar Ramalingam_devsecops.png,,"apis,inference,guardrails",
No,ai,Ananda Kumar Dey,Sr. Director - Solutions,Quadrant Technologies LLC,,,,Secure Enterprise RAG: Building Trusted Vectorized Knowledge Systems for DevSecOps,"Modern DevSecOps environments generate large volumes of documentation, operational knowledge, security artifacts, and deployment data that must be accessible without compromising governance or trust. Traditional keyword-based search often fails to retrieve relevant information across these distributed knowledge sources, limiting operational efficiency and slowing incident response. This session explores how Retrieval-Augmented Generation (RAG) and vectorized knowledge architectures enable secure, production-ready enterprise knowledge platforms for modern engineering organizations.  The presentation examines practical architectural patterns for building enterprise RAG systems, including document ingestion, embedding generation, vector indexing, hybrid retrieval, and context-aware response generation. It discusses how security controls, identity-aware access, encryption, governance policies, and auditability can be integrated throughout the retrieval pipeline to protect sensitive enterprise knowledge while improving developer productivity. The session also covers techniques for reducing hallucinations through grounded retrieval, trusted data sources, retrieval evaluation, and human oversight.  Drawing from enterprise architecture practices and production implementation patterns, the presentation highlights lessons learned in designing scalable, cloud-native AI knowledge systems that support engineering, operations, and security teams. Emerging approaches such as agentic workflows and graph-enhanced retrieval are also discussed to demonstrate how organizations can improve reasoning across complex information ecosystems. Attendees will leave with practical guidance for designing secure, trustworthy, and operationally resilient AI knowledge platforms that align with DevSecOps principles.",https://www.linkedin.com/in/ananda-kumar-dey-bbb01515/,,,,,Ananda Kumar Dey_devsecops.png,,"rag,vectors,trust",
