Featured,Track,Name1,JobTitle1,Company1,Name2,JobTitle2,Company2,Title,Abstract,LinkedIn1,Twitter1,LinkedIn2,Twitter2,Slides,Picture,YouTube,Keywords,Duration
no,cli,Lais Lima,Software Engineer,Globo,,,,What I learned creating a CLI with Go,"For the last few months I've been contributing to a project on Github called Golings, which teaches Go through a CLI (Command Line Interface). This is my first open source contribution so I want to share some learnings with you.",https://www.linkedin.com/in/laislimadev/,@laislima_dev,,,Conf42 Golang 2023 - Lais Lima.pdf,golang_lais_lima.png,https://youtu.be/peSUrYj8bhs,"creating,cli",
no,cli,Abhisek Pattnaik,Senior Software Engineer,Impelsys,,,,Building CLI apps using Go,"Want to learn how to build command-line interface (CLI) apps using Go? Join this talk to discover the basics of CLI development and advanced techniques for creating powerful, efficient, and user-friendly CLI apps using Go.",https://www.linkedin.com/in/abhisekp/,@abhisek,,,Conf42 Golang 2023 - Abhisek Pattnaik.pdf,golang_abhisek_pattnaik.png,https://youtu.be/vBDkhEA-Lfs,"building,cli,apps",
no,tools,Durgaprasad Budhwani,Chief Technologist,Tech9,,,,Unleashing the Power of Serverless: Building Scalable and Cost-Effective Applications with GQLGen and AWS Lambda,The combination of Golang GQLGen (focus on schema-first design) and AWS Lambda (serverless infrastructure) provides an effective platform for building serverless applications that can meet the scaling needs of any organization. with easy-to-maintain and manage infrastructure.,https://www.linkedin.com/in/durgaprasad-budhwani/,,,,Conf42 Golang 2023 - Durgaprasad Budhwani.pdf,golang_durgaprasad_budhwani.png,https://youtu.be/w31oh7ulXwI,"serverless,scalable ,cost-effective,apps,gqlgen,aws lambda",
no,tools,Robert Pajak,Senior Software Engineer,Splunk,,,,goyek - using Go for automation,"Are you tired of using Bash and Makefiles for automation? How about using Go instead? With Go it should be easier to create a cross-platform, portable, maintainable, and reusable automation. Use goyek library for creating build automation in an Go idiomatic way.",https://www.linkedin.com/in/rpajak/,,,,Conf42 Golang 2023 - Robert Pajak.pdf,golang_robert_pajak.png,https://youtu.be/g6l7gbrmObo,"goyek,automation",
no,CICD,Huseyin Babal,Principal Cloud Engineer,Kubeshop,,,,Swiss Army Knife for SaaS Products Build with Go,"You will learn how to implement your SaaS product with Go and handle the remaining parts with automation. Static code analysis, vulnerability scanning, infra, application deployment, etc... will be all automated by default.",https://www.linkedin.com/in/huseyinbabal/,@huseyinbabal,,,Conf42 Golang 2023 - Huseyin Babal.pdf,golang_huseyin_babal.png,https://youtu.be/SJGfZ3RU_3Y,"swiss army knife,saas products",
no,CICD,Marouen Helali,Site Reliability Engineer,Apptio,,,,Ephemeral Go API using Terraform,"Setup terraform to be able to fully automate the creation of ephemeral infrastructure for a Golang API + Kube Cluster + BigTable DB. Showcase the important of ephemeral resources in testing and cloud savings, and demo code for deploying a simple Go API on a k8s cluster, and then destroy it.",https://www.linkedin.com/in/marouen-helali/,,,,,golang_marouen_helali.png,,"ephemeral,api,terraform",
no,testing,Jesus Espino,Staff Engineer,Mattermost,,,,Squeezing a go function,"Performance is great, right? But sometimes, knowing what is consuming my memory or CPU is hard. Sometimes it is obvious, but sometimes it is subtle. In this talk, I want to introduce you to some examples of micro-optimizations and the reasons behind them.",https://www.linkedin.com/in/jesus-espino/,@jespinog,,,Conf42 Golang 2023 - Jesus Espino.pdf,golang_jesus_espino.png,https://youtu.be/R3eqwG8wfeE,"squeezing,function",
no,testing,Mohammad Quanit,Product Engineering Manager,timegram,,,,Test Driven Development & Golang,"Test Driven Development is a process to convert software requirements into test cases first. In this session, I'll be sharing some ways to write test cases in Golang along with some best practices, that you can use within your company's project or even if you're just started to learn TDD in Golang.",https://www.linkedin.com/in/mquanit/,@mquanit,,,Conf42 Golang 2023 - Muhammad Quanit.pdf,golang_mohammad_quanit.png,https://youtu.be/mLuqyFSyBaU,"test,driven,development",
no,testing,Nishant Roy,Engineering Manager,Pinterest,,,,Heap Optimizations for Go Systems,"Go programs are susceptible to severe performance regressions at large scale due to garbage collection (GC), resulting in degraded user experience. Learn about how Go GC works, and how to lower it's impact on your program's performance!",https://www.linkedin.com/in/nishantroy/,@roy_nishant,,,Conf42 Golang 2023 - Nishant Roy.pdf,golang_nishant_roy.png,https://youtu.be/q1p4K5se3jc,"heap,optimizations",
no,databases,Trista Pan,Co-founder & CTO,SphereEx,,,,Create the distributed database on Kubernetes leveraging your existing monolithic database,"This talk will provide you with an example case that demonstrates how to deploy ShardingSphere-Operator, create a sharding table using DistSQL (Distributed SQL), and test the Scaling and high availability (HA) of your new ShardingSphere-Proxy cluster.",https://www.linkedin.com/in/panjuan/,@tristaZero,,,Conf42 Golang 2023 - Trista Pan.pdf,golang_trista_pan.png,https://youtu.be/ueeS2C9d93k,"distributed database,kubernetes,leveraging,monolithic,database",
