Featured,Track,Name1,JobTitle1,Company1,Name2,JobTitle2,Company2,Title,Abstract,LinkedIn1,Twitter1,LinkedIn2,Twitter2,Slides,Picture,YouTube,Keywords,Duration
Yes,,Paige Cruz,Principal Developer Advocate,Chronosphere,,,,What Real Housewives Taught Me About Postmortem Meetings,"What if I told you that watching The Real Housewives made me better at postmortems? 

From bringing ""receipts"" to ""the meeting before the meeting"", reality TV drama offers unexpectedly useful lessons for running more structured, blame-aware, and productive incident reviews.",https://www.linkedin.com/in/paigerduty/,,,,Paige Cruz - Conf42 Site Reliablity Engineering (SRE) 2025.pdf,Paige Cruz_sre.png,https://youtu.be/XKOSBUmY12s,"what,real,housewives",
Yes,,Payal Godhani,Principal Engineer,Oracle Cloud Infrastructure,,,,Zero Downtime ML Deployments: SRE Techniques for Seamless Reliability,"Ensuring zero-downtime ML deployments is a challenge for SREs. Traditional observability falls short for ML at scale. This talk explores the ML-SRE gap, breaking down systems and introducing key techniques to enhance observability, monitor performance, and ensure seamless, reliable deployments.",https://www.linkedin.com/in/payal-godhani/,,,,Payal Godhani - Conf42 Site Reliablity Engineering (SRE) 2025.pdf,Payal Godhani_sre.png,https://youtu.be/7L28dDQgvBU,"zero,downtime,ml",
Yes,,Aditi Mallesh,,Syracuse University,,,,Zero to Fifty: Engineering Sub-50ms IAM Architecture for High-Stakes Gaming Platforms,Discover how we slashed authentication times to under 50ms globally while cutting infrastructure costs. Our edge-deployed identity proxies and stateless JWT system handle thousands of gaming transactions per second with zero database lookups. Milliseconds matter—learn how we made them count.,https://www.linkedin.com/in/aditimallesh/,,,,Aditi Mallesh - Conf42 Site Reliablity Engineering (SRE) 2025.pdf,Aditi Mallesh_sre.png,https://youtu.be/TJzUenrmk6c,"zero,fifty,engineering",
Yes,,Veliswa Boya,Senior Developer Advocate,AWS,,,,Application Resilience - Whose Job Is It Anyway?,"Is it possible for application resilience and innovation to co-exist? In this talk, we discuss team cultural changes and technical considerations during software development that ensure the co-existence of application resilience and innovation?",https://www.linkedin.com/in/veliswa-boya/,vel12171,,,Veliswa Boya - Conf42 Site Reliablity Engineering (SRE) 2025.pdf,Veliswa Boya_sre.png,https://youtu.be/LhjRCaQAVJc,"application,resilience,whose",
Yes,,Jena Abraham,Senior Design Verification Engineer / Technical Program Manager,Intel Corporation,,,,Reliability at Scale: SRE Principles for High-Speed Infrastructure Monitoring and Incident Prevention,"Discover how to transform high-speed infrastructure monitoring from reactive to predictive! Learn battle-tested SRE techniques that slash MTTR by 60%, eliminate alert fatigue, and prevent outages before they happen. See real-world cases and ML strategies you can deploy today.",https://www.linkedin.com/in/jenajo/,,,,Jena Abraham - Conf42 Site Reliablity Engineering (SRE) 2025.pdf,Jena Abraham_sre.png,https://youtu.be/pSmWD9NQ3qw,"reliability,scale,sre",
Yes,,Roja Perumandla,Director- Professional Services & Client Success,ZeOmega,,,,"Applying SRE Principles to SDOH: Building Resilient, Equitable Healthcare Systems","Supercharge healthcare with SRE principles for Social Determinants of Health! Harness data, automate workflows, and drive impactful outcomes. Discover proven tactics to cut ER visits, boost care coordination, and bridge health equity gaps—revolutionize your approach now! ​​",https://www.linkedin.com/in/roja-perumandla-636171a9/,,,,Roja Perumandla - Conf42 Site Reliablity Engineering (SRE) 2025.pdf,Roja Perumandla_sre.png,https://youtu.be/ppb9QdfbvJ0,"applying,sre,principles",
Yes,,Shaalmali Raychaudhury,SRE,PayPal,,,,Navigating SRE/Incident Management,"Navigating job search in tech SRE/Incident management as a fresh graduate
Handling critical incident bridges
Managing difficult clients in stressed situations
Understanding how SRE roles vary across organizations,how to adapt
Bringing awareness to what SRE encompasses in various environments",https://www.linkedin.com/in/shaalmali-r-6b6560111/,,,,Shaalmali Raychaudhury - Conf42 Site Reliablity Engineering (SRE) 2025.pdf,Shaalmali Raychaudhury_sre.png,https://youtu.be/RcHb1TkmPBk,"navigating,sre,incident",
Yes,,Vijaybhasker Pagidoju,Lead Site Reliability Engineer,,,,,AI-Driven Self-Healing Infrastructure: The Next Evolution of SRE,"Site Reliability Engineering (SRE) has evolved from manual incident response to automated workflows, but AI is unlocking the next major shift—self-healing infrastructure. What if failures could be predicted, prevented, and resolved autonomously, without human intervention?

## Keynote Overview

In this keynote, I will explore:

- **AI-Driven Failure Prediction**  
  How AI is enabling the prediction, prevention, and resolution of failures in infrastructure.

- **Automated Remediation and Self-Adaptive Environments**  
  The shift from reactive alert-based monitoring to predictive, self-healing reliability engineering.

- **Real-World Insights**  
  Case studies and practical examples of how AI is being applied to reduce Mean Time to Recovery (MTTR) and automate resilience.

- **The Implications of AI-Native SRE**  
  Long-term impacts on engineers and organizations, and how to prepare for this evolution.

As AI continues to transform infrastructure reliability, this talk will outline practical strategies for embracing these advancements and preparing for the next wave of SRE innovation.
",https://www.linkedin.com/in/vijaypagi/,,,,Vijaybhasker Pagidoju - Conf42 Site Reliablity Engineering (SRE) 2025.pdf,Vijaybhasker Pagidoju_sre.png,https://youtu.be/C2eR1SedXDw,"self-healing,infrastructure",
No,accessibility,Rinku Mohan,Senior Software Engineer,Bettercoach,,,,Ensuring Sustainable Digital Inclusion for Elderly Users,"Learn actionable strategies to bridge the digital divide, using tools like SSO and user-focused systems to ensure sustainable inclusion for elderly users.",https://www.linkedin.com/in/rinku-mohan-06419310a/,,,,Rinku Mohan - Conf42 Site Reliablity Engineering (SRE) 2025.pdf,Rinku Mohan_sre.png,https://youtu.be/cRtnJMuCYy8,"ensuring,sustainable,digital",
No,accessibility,Utham Kumar,,Nanyang Technological University,,,,Scaling Financial Inclusion: SRE Practices for High-Performance Payment Systems in Emerging Markets,"Discover how SRE transforms payment systems in emerging markets, delivering 99.95% reliability despite unstable networks. Learn practical techniques for scaling financial services to millions of unbanked users while maintaining security and resilience in challenging environments.",,,,,Utham Kumar - Conf42 Site Reliablity Engineering (SRE) 2025.pdf,Utham Kumar_sre.png,https://youtu.be/H-MbxXhcQzg,"scaling,financial,inclusion",
No,ai,Rahul Amte,Senior Cloud Engineer,Nivid Technologies,,,,AI and Chaos Engineering: Smarter Failure Testing for Resilient Systems,"Modern cloud systems are becoming increasingly complex, making traditional failure testing methods inefficient and reactive. AI-driven Chaos Engineering introduces automation, intelligence, and adaptability to fault injection, enabling predictive failure detection and self-healing capabilities. By leveraging machine learning, SREs can identify failure patterns, optimize chaos experiments dynamically, and accelerate incident response. This talk explores how AI enhances Chaos Engineering, reducing downtime, improving resilience, and enabling proactive reliability strategies. Attendees will gain insights into real-world implementations of AI-powered failure testing and how to integrate it into their SRE practices.",https://www.linkedin.com/in/rahul-a-a5923b139/,,,,Rahul Amte - Conf42 Site Reliablity Engineering (SRE) 2025.pdf,Rahul Amte_sre.png,https://youtu.be/jqHLR-eLrkQ,"smarter,failure,testing",
No,ai,Pushpalatha KR,Senior Software Engineer,HP,,,,Contextual understanding and response generation with high-dimensional embeddings using Generative Artificial Intelligence,Solution approach that enhances contextual understanding and response generation by first encoding user inputs into high-dimensional embeddings using Gen AI. Embeddings are then used for efficient semantic search and retrieval of relevant context integrated into prompts for the chat completion model,https://www.linkedin.com/in/pushpalatha-kr-6a9b4121/,,,,Pushpalatha KR - Conf42 Site Reliablity Engineering (SRE) 2025.pdf,Pushpalatha KR_sre.png,https://youtu.be/IwsHE-L93D4,"contextual,understanding,response",
No,ai,Tajudeen Oyindamola Tajudeen,Software Engineer,JP Morgan Chase & Co.,,,,SRE vs DevOps: What’s the Difference and Why It Matters,"I’ll break down the key differences between SRE and DevOps, how they overlap, and why it matters for building reliable systems. Whether you're in DevOps or SRE, you'll leave with a clear understanding of both roles and how to bridge the gap for better collaboration.",https://linkedin.com/in/tajudeen-oyindamola/,Pterjudin_Oyin,,,Tajudeen Oyindamola Tajudeen - Conf42 Site Reliablity Engineering (SRE) 2025.pdf,Tajudeen Oyindamola Tajudeen_sre.png,https://youtu.be/zjg9BdK20qE,"sre,vs,devops",
