Featured,Track,Name1,JobTitle1,Company1,Name2,JobTitle2,Company2,Title,Abstract,LinkedIn1,Twitter1,LinkedIn2,Twitter2,Slides,Picture,YouTube,Keywords,Duration
No,ai,Amit Taneja,Engineering Lead,UMB Bank,,,,Quantum Advances in Pharma: Bridging AI and Quantum Computing for Drug Discovery,"Unveil how AI & Quantum Computing are revolutionizing drug discovery, slashing costs by 70% and accelerating market readiness. Join us to explore groundbreaking integrations shaping the future of pharmaceuticals. Don’t miss out on this cutting-edge innovation.",https://www.linkedin.com/in/amit-taneja-32028828/,,,,,Amit Taneja_quantum.png,,"quantum,advances,pharma",
No,ai,Alex Harris,Co-Founder & CEO,Adadot,,,,Strokes vs Keystrokes: Using Causal AI to help uncover the similarities between athletic and developer performance,"In most 90s movies the nerds and the jocks were depicted as polar opposites. In reality, however, these two groups of people have more in common than most. Lets take performance for example. Most would describe athletic performance as a more or less straight line showing improvement over time. Most devs would also argue that they are quite consistent with how effective their output is. Neither of these is true. Join us to see how software development can learn from sports and how data science is revolutionising both fields.",https://www.linkedin.com/in/%E2%9A%A1%EF%B8%8Falex-harris-7652069/,,,,,Alex Harris_quantum.png,https://youtu.be/UE0kRWODmOQ,"strokes,keystrokes",
No,ai,Chaitanya Kadiyala,Director Product Marketing,Arm,Sadha Chilukoori,Data Engineer - Marketing Decision Science,Meta,Quantum Computing: Revolutionizing Network Management with AI,"Unlock the future of network management with quantum computing! Discover how integrating quantum technology with AI predicts disruptions, optimizes traffic, and cuts costs. Join us to explore groundbreaking advancements making networks smarter, faster, and more efficient.",https://www.linkedin.com/in/ckadiyala/,,https://www.linkedin.com/in/srchilukoori/,,,Chaitanya Kadiyala & Sadha Chilukoori_quantum.png,,"quantum,network,management",
No,cloud,Karan Khanna,Engineering,Coupang,,,,"Leveraging Cloud Abstractions to Drive Generative AI: Scalability, Efficiency, and Diverse Applications","Discover how Gen-AI, projected to add $15.7 trillion to the global economy by 2030, is revolutionizing industries from healthcare to creative arts through cloud technologies. Learn about its explosive growth, critical cloud integrations, and the future of AI in transforming business and innovation.",https://www.linkedin.com/in/khkaran/,,,,,Karan Khanna_quantum.png,,"cloud,ai,scalability",
No,cloud,Karthik Jataprole,,Workday,,,,Mastering Cloud Security Automation: A Comprehensive Guide to Terraform and Chef Integration,"Discover how to fortify your cloud security effortlessly! Dive into the seamless integration of Terraform and Chef, where infrastructure-as-code meets robust configuration management. Uncover best practices, real-world case studies, and future trends.",,,,,,Karthik Jataprole_quantum.png,,"cloud,security,automation",
No,deep dive,Archit Srivastava,Senior Technical Consultant - Data Engineering,o9 Solutions,,,,Principium : Diving into the Quantum Hardware Ecosystem,"The most difficult part of any idea, and making it a reality, is the very effort of getting it started. With the Quantum Ecosystem getting exponentially interesting each day, new advancements being made in the early years of Quantum Computing, for any economy it is very much important to have a head start. With the session, we will dive into the concepts surrounding Quantum Hardware, what are the different architectures.
Different quantum architectures cater to different areas and problems that they can solve, and also they govern what type of quantum based approach a country can take commercially based on the availability of materials to build them. 'Principium', means 'The Beginning' in Latin is a talk, condensed on what is Quantum Hardware, what is the current ecosystem and landscape looking like, and how the future looks, potentially how different quantum hardware can govern which problem statements can be tackled, the dependencies of one nation to the other to sustainably build various quantum computers, how and where is India currently in the Global Quantum Landscape. We will also try to explore the potential ways in which different quantum architectures can be utilised to solve various different problems prevalent in astrophysics, finance & supply chain and how can the commercialization of quantum hardware might look for India.",https://www.linkedin.com/in/architsrivastava3115/,,,,,Archit Srivastava_quantum.png,https://youtu.be/BuZ85d0w58c,"principium,hardware,ecosystem",
No,deep dive,Vincent van Wingerden,Director commercial partnerships,Classiq,,,,High level programming for quantum circuits,"In this pitch, I will talk about the benefits of programming a quantum program with a high level instead of a traditional gate-based approach. This method will allow higher productivity and more efficient quantum circuits.",https://www.linkedin.com/in/vincent-van-wingerden/,,,,,Vincent van Wingerden_quantum.png,https://youtu.be/v9g8NbC6Bbw,"programming,quantum,circuits",
No,deep dive,Akshay Sekar,Senior Technical Compliance Manager,Intuit,,,,"Security Risks in GenAI from Revolutionizing Cybersecurity: The Role of Gen AI in Governance, Risk and Compliance","Discover how Generative AI is transforming cybersecurity in our talk on its integration into Governance, Risk Management, and Compliance (GRC). Learn how AI-driven automation enhances security efficiency by 40%, predicts threats 30% better, and reduces compliance violations by 25%. Join us.",https://linkedin.com/in/akshaysekar,,,,,Akshay Sekar_quantum.png,https://youtu.be/vmWAqw5Fw7U,"revolutionizing,cybersecurity,ai",
No,deep dive,Komal Pandya,Doctoral Student,"Indian Institute of Technology, Patna",,,,Advancements in Quantum Warfare,"The talk signifies the progress in quantum techs in the military. It covers the breakthroughs and applications of quantum technology in warfare, highlighting how these advancements are transforming military strategies and operations, and their potential impact on national security and defense mechanisms.",https://www.linkedin.com/in/komal-pandya/,@arisetoinfinity,,,,Komal Pandya_quantum.png,,"quantum,warfare,advancements",
No,revolution,Nitish Mehrotra,Software Engineer,Meta,,,,Quantum Computing: Building Responsive and Adaptive Systems for the Future,Explore the future of adaptive systems in the era of quantum computing! Learn how quantum algorithms and modern design principles transform performance and scalability.,https://www.linkedin.com/in/nitish-mehrotra/,,,,,Nitish Mehrotra_quantum.png,https://youtu.be/0F-Y2qsz6z8,"quantum,systems,future",
