Featured,Track,Name1,JobTitle1,Company1,Name2,JobTitle2,Company2,Title,Abstract,LinkedIn1,Twitter1,LinkedIn2,Twitter2,Slides,Picture,YouTube,Keywords,Duration
Yes,,Aleksandra Drobnjak,Security Engineer,,,,,Minimum Viable AIMS: ISO 42001 Required Documentation Artifacts for Beginners,"Experimenting with LLMs is fun until someone asks: who approved this, mwhat changed, what data was used, and can we explain it? Let's demystify ""Minimum Viable AIMS"": ISO 42001 documentation artifacts that make your organization’s AI management system audit-ready.",https://www.linkedin.com/in/aleksandra-drobnjak/,,,,Aleksandra Drobnjak - Conf42 Machine Learning 2026.pdf,Aleksandra Drobnjak_ml.png,https://youtu.be/ecd60IxMPU4,"documentation,artifacts,beginners",
Yes,,Rajeshwari Sah,Machine Learning Engineer,Apple,,,,Orchestrating Agentic State Machines with LangGraph: Learnings from Automating clinical documentation,"Medical documentation continues to be one of the biggest productivity bottlenecks in healthcare. In this hands-on workshop, participants will learn how to design and deploy an agentic AI medical scribe that transforms real or simulated doctor–patient conversations into structured SOAP (Subjective, Objective, Assessment, Plan) notes.

Using LangGraph, we’ll build a dynamic, multi-agent system where each node performs a specialized task and communicates through a shared memory graph:

Transcription Agent - converts clinical dialogue into text using a speech-to-text model.

Information Extraction Agent - identifies key clinical entities such as symptoms, vitals, and diagnoses.

Summarization Agent - generates structured SOAP notes and validates internal consistency through a self-reflective loop.


Attendees will see how LangGraph enables state-aware orchestration and real-time coordination between these agents, how to integrate retrieval grounding using clinical ontologies (ICD-10, SNOMED), and how to measure performance with F1, ROUGE-L, and readability metrics.

By the end, participants will deploy a lightweight, production-ready prototype that demonstrates how agentic workflows can automate time-consuming documentation tasks, while remaining transparent, auditable, and compliant.",https://www.linkedin.com/in/rajeshwari-sah-881a6699/,,,,Rajeshwari Sah - Conf42 Machine Learning 2026.pdf,Rajeshwari Sah_ml.png,https://youtu.be/JKyT_8Def2c,"labeling,annotation,quality",
Yes,,Sapna Pillai,Manager,EY,,,,Governing Data Sovereignty in Distributed Multi-Cloud Machine Learning Systems,"Discover how to build compliant, scalable multi-cloud ML systems amid rapidly evolving global data sovereignty laws. Learn where governance breaks down, what regulators expect next, and how sovereign cloud, zero-trust, and automation can future-proof ML deployments.",https://www.linkedin.com/in/sapna-pillai-20946a11/,,,,Sapna Pillai - Conf42 Machine Learning 2026.pdf,Sapna Pillai_ml.png,https://youtu.be/DU5LXy2xqAw,"search,semantic,retrieval",
Yes,,Aditi Namdeo,"Business Intelligence Engineer, AMZL Automation Planning",Business Intel Engineer I at Amazon,,,,"Machine Learning as the Intelligence Layer for Adaptive, Self-Optimizing Systems","Discover how machine learning becomes the intelligence layer for automation enabling adaptive, self-healing systems that boost throughput, cut downtime, and transform operations. Learn practical frameworks to deploy scalable, ML-driven industrial intelligence.",https://www.linkedin.com/in/aditinamdeo/,,,,Aditi Namdeo - Conf42 Machine Learning 2026.pdf,Aditi Namdeo_ml.png,https://youtu.be/LCtCKpAL8nk,"intelligence,optimizing,adaptive",
No,agents,Alex Vyatkin,Co-Founder & CEO,QF Network,,,,Next-Generation AI Agents: Orchestrating Technological Evolution,"AI is evolving from isolated models to autonomous agents that interact with complex environments. Aleksandr Viatkin will explain how next-generation AI agents, inspired by principles from neuroscience and active inference, can be orchestrated to solve real-world tasks efficiently and adaptively. Attendees will learn how these approaches can reduce computational overhead, improve interpretability, and scale AI beyond traditional deep learning architectures.",https://www.linkedin.com/in/alexvyatkin/,,,,Alex Vyatkin - Conf42 Machine Learning 2026.pdf,Alex Vyatkin_ml.png,https://youtu.be/M_AA2Tftvws,"orchestrating,technological,generation",
No,agents,Marat Kenzhebulatov,Software Engineer,Booking.com,,,,Building Secure Backend Services with AI Agents,"As AI agents become part of everyday engineering, building secure backend systems is more critical than ever. Marat Kenzhebulatov will show how to integrate AI agents safely in security-critical workflows, from code review and threat modeling to automated checks, without exposing sensitive data. Attendees will leave with practical guidelines, lightweight patterns, and a checklist for leveraging AI agents while maintaining real-world security and compliance.",https://www.linkedin.com/in/mekenzh/,,,,Marat Kenzhebulatov - Conf42 Machine Learning 2026.pdf,Marat Kenzhebulatov_ml.png,https://youtu.be/qYNGvp_ECsU,"vision,computer,imaging",
No,agents,Sujith Vadakkepati,Senior Principal Product Manager,Oracle,,,,Explainable Hybrid RAG–LLM Framework for Dynamic Supplier Risk Intelligence,"Discover how an explainable hybrid RAG–LLM system transforms supplier risk intelligence by fusing ERP data with real-time external signals. Learn to detect hidden financial, compliance, and ESG risks faster with transparent, auditable AI built for global supply chains.",https://www.linkedin.com/in/sujithvadakkepati/,,,,Sujith Vadakkepati - Conf42 Machine Learning 2026.pdf,Sujith Vadakkepati_ml.png,https://youtu.be/5tzUA38kNN8,"deployment,containers,kubernetes",
No,agents,Sumit Kaul,Staff Software Engineer,Payjoy,,,,LLM Agents for Site Reliability: Production-Safe Architectures for AI-Powered Incident Response,"LLMs can revolutionize incident response—but only with proper guardrails. Discover a production-safe architecture where AI agents accelerate root cause analysis, generate hypotheses, and suggest mitigations while humans keep decision authority. Build trust, not risk.",https://www.linkedin.com/in/sumit-kaul-2a8b7237/,,,,Sumit Kaul - Conf42 Machine Learning 2026.pdf,Sumit Kaul_ml.png,https://youtu.be/0GkcO1pauJc,"architecture,design,patterns",
No,finance,Avaneendra Kanaparti,"Director, Data Analytics",American Express,,,,Maximizing Credit Card Profitability with Machine Learning–Driven CLV,"From raw transactions to real profit: discover how ML-driven CLV models help credit card teams optimize approvals, credit lines, and engagement while balancing growth and risk.",https://www.linkedin.com/in/avaneendra,,,,Avaneendra Kanaparti - Conf42 Machine Learning 2026.pdf,Avaneendra Kanaparti_ml.png,https://youtu.be/45STehRLQQM,"experimentation,abtesting,optimization",
No,finance,Balakumaran Sugumar,"AVP, Principal Engineer Digital Servicing",Synchrony,,,,The Role of Machine Learning in Today’s Payment Ecosystems,"The Role of Machine Learning in Today’s Payment Ecosystems covers how machine learning is used across modern payment platforms to support intelligent transaction processing, operational efficiency, and system adaptability. The session explains where machine learning fits within payment flows.",https://www.linkedin.com/in/sbkumaran/,,,,Balakumaran Sugumar - Conf42 Machine Learning 2026.pdf,Balakumaran Sugumar_ml.png,https://youtu.be/-7tXg8Apc0Y,"anomaly,detection,signals",
No,finance,Sergei Nasibian,Quantitative Strategist,Rothesay,,,,"System-Level Experimentation at Scale: Pricing, Supply, A/B and Switchback Testing in FoodTech","Traditional A/B tests often fail in complex platforms when interventions like dynamic pricing affect the entire ecosystem, causing supply constraints and cross-user effects. Sergei Nasibian will introduce Switchback testing, a time-based alternative to user-level randomization that enables reliable system-level experimentation. Using real-world FoodTech examples, he will show how this framework optimizes metrics like Cost Per Order, courier efficiency, and order growth while aligning with operations and growth strategy.",https://www.linkedin.com/in/sergei-nasibian/,,,,Sergei Nasibian - Conf42 Machine Learning 2026.pdf,Sergei Nasibian_ml.png,https://youtu.be/iDFQ9bEu9Yo,"knowledge,graphs,reasoning",
No,finance,Sudarshan Kasera,Senior Project Engineer,Crown Castle,,,,Data-Driven Structural Intelligence for Telecom Towers in the 5G Era,"From load combinations to digital twins, this talk bridges classical structural engineering with modern data analytics. Discover how structured engineering data and ML-ready workflows help future-proof telecom towers at scale.",https://www.linkedin.com/in/sudarshankasera,,,,Sudarshan Kasera - Conf42 Machine Learning 2026.pdf,Sudarshan Kasera_ml.png,https://youtu.be/FzbgXHv1SI0,"monitoring,drift,models",
No,finance,Vivek Kumar,Acquisition Employee,Majesco,,,,Applying Machine Learning to Performance Optimization in High-Volume Transaction Systems,"What if your transaction systems could predict performance issues before they happen? Learn how machine learning models use real-time telemetry to optimize scaling, reduce latency, and build self-adapting microservice platforms for high-volume workloads.",https://www.linkedin.com/in/vivek-kumar-68384616/,,,,Vivek Kumar - Conf42 Machine Learning 2026.pdf,Vivek Kumar_ml.png,https://youtu.be/Dw8zO4qk6Qc,"responsible,ethics,ai",
No,marketing,Abhinay Kumar Reddy Seella,Senior Software Engineer,Roku,,,,Beyond Surveys: Real-Time User Satisfaction Prediction with LLMs and Telemetry,"Stop waiting for surveys! Learn to predict user satisfaction in real time by fusing LLMs with behavioral telemetry. We'll explore a multi-modal AI framework that identifies ""Detractors"" with 86% accuracy, enables proactive interventions, and delivers sub-100ms inference with SHAP explainability.",https://www.linkedin.com/in/abhinay-s-5204b5144/,,,,Abhinay Kumar Reddy Seella - Conf42 Machine Learning 2026.pdf,Abhinay Kumar Reddy Seella_ml.png,https://youtu.be/n5fPEQpgYLw,"satisfaction,prediction,telemetry",
No,marketing,Ashutosh Verma,Gunukula ravikumar,Meta,,,,Unifying Online and Offline Worlds: A Machine-Learning Framework for Cross-Channel Attribution and Marketing ROI,"Discover how machine learning can finally connect digital and physical customer journeys. Learn a practical, scalable framework for cross-channel attribution that boosts ROI, improves decisions, and reveals insights no single channel can show.",https://www.linkedin.com/in/ashutverma/,,,,Ashutosh Verma - Conf42 Machine Learning 2026.pdf,Ashutosh Verma_ml.png,https://youtu.be/hmm03ACR8EE,"scalability,architecture,distributed",
No,marketing,Lev Fedorov,Software Engineer,Amazon,,,,Making recommendations explainable,"How we turned a black-box recommender into a traceable, explainable ranking system in production: full recsys pipeline, per-user recommendation traces, and dashboards that product, safety and ML teams actually use.",https://www.linkedin.com/in/fedorov-lev/,,,,Lev Fedorov - Conf42 Machine Learning 2026.pdf,Lev Fedorov_ml.png,https://youtu.be/dqamvMp-sl8,"optimization,performance,efficiency",
