Featured,Track,Name1,JobTitle1,Company1,Name2,JobTitle2,Company2,Title,Abstract,LinkedIn1,Twitter1,LinkedIn2,Twitter2,Slides,Picture,YouTube,Keywords,Duration
Yes,,Matan Nataf,Co-Founder & CEO,Rapydo,,,,Managing Databases in the Cloud is BROKEN!,"Managing databases in the cloud is more challenging than it should be—complexity, performance issues, and hidden costs create constant headaches. This session dives into why current approaches are broken and explores practical strategies to simplify operations, optimize performance, and regain control.",https://www.linkedin.com/in/matan-nataf-8460a924/,,,,,Matan Nataf_cloud.png,https://youtu.be/J5wbOyQwjVM,"rapydo,databases,broken",
Yes,,Anita Ihuman,Developer Advocate,MetalBear,,,,Cloud Testing Without the Wait: Transforming the Kubernetes development experience,"Imagine if you could shift left on your cloud testing and shorten the development loop from hours to seconds.
In this session,We’ll explore how remocal development can create realistic testing scenarios, enabling teams to uncover critical issues before they impact production.",https://www.linkedin.com/in/anita-ihuman/,Anita_ihuman,,,Anita Ihuman - Conf42 Cloud Native 2025.pdf,Anita Ihuman_cloud.png,https://youtu.be/K8Zk7jiOU4I,"kubernetes,development,testing",
Yes,,Gayathri Jeganmohan,Software Engineer,Microsoft,,,,10x Scalability & 99.99% Uptime: Kubernetes for Industrial Ecosystems,"Legacy monolithic industrial systems face scalability and flexibility challenges. Migrating to Kubernetes-powered microservices enables 40% faster deployments, 99.9% uptime, 30% cost reduction and 3x better fault isolation. This talk presents case studies & insights to modernize the IIoT ecosystems.",https://www.linkedin.com/in/gayathrijeganmohan/,,,,Gayathri Jeganmohan - Conf42 Cloud Native 2025.pdf,Gayathri Jeganmohan_cloud.png,https://youtu.be/3a7ztQ4timU,"kubernetes,uptime,reliability",
Yes,,Urmila Raju,Senior Solutions Architect,AWS,,,,Streamline your Cloud Native Application Deployment using AWS SAM,"When applications grow big and distributed, having control over the app-code and infrastructure is challenging; especially with tightly coupled app code in Cloud native services (Example: AWS Lambda). In this session, learn to optimize deploying and running Cloud native applications, using AWS SAM.",https://www.linkedin.com/in/urmila-raju-7096a220?utm_source=share&utm_campaign=share_via&utm_content=profile&utm_medium=android_app,,,,Urmila Raju - Conf42 Cloud Native 2025.pdf,Urmila Raju_cloud.png,https://youtu.be/7OejCRpNfI0,"deployment,automation,scalability",
Yes,,Garima Agarwal,Application Programmer,Bank of America,,,,Optimizing Backend API Performance,"In today's digital world, users expect fast and seamless interactions, making API performance a critical factor in the success of any application. Slow APIs can severely impact user experience, scalability, and business outcomes. In this talk, we will explore practical, real-world strategies for optimizing backend API performance, drawn from large-scale implementations. Key areas of focus will include handling large datasets through efficient pagination, improving throughput with asynchronous logging, reducing database load via caching, minimizing latency through payload compression, and optimizing database interactions with connection pooling. Attendees will leave with actionable insights and proven techniques to ensure their APIs are not only responsive and reliable but also prepared to scale under growing demands.",https://www.linkedin.com/in/garima24agarwal/,,,,Garima Agarwal - Conf42 Cloud Native 2025.pdf,Garima Agarwal_cloud.png,https://youtu.be/rR6IuqQIqJs,"backend,api,performance",
Yes,,Wisdom Matthew,Senior Backend Engineer,NALA,,,,Distributed Caching & Queueing in the Cloud,"Learn how to supercharge your backend with distributed caching and queueing! Handle traffic spikes, slash latency, and scale gracefully in the cloud. Perfect for any developer seeking practical performance boosts—no microservices required.",https://www.linkedin.com/in/wisdommatt/,wisdommatthew11,,,Wisdom Matthew - Conf42 Cloud Native 2025.pdf,Wisdom Matthew_cloud.png,https://youtu.be/9Bzj3ItW1qw,"distributed,caching,queueing",
Yes,,Prithvi Raj,Community Manager and Developer Advocate,Mirantis,,,,Chaos Engineering Community Tales and Future,"The journey of building a thriving open-source community is filled with challenges, lessons, and moments of triumph. In this talk, the former community manager of LitmusChaos shares an insider’s perspective on the evolution of the Chaos Engineering community. From nurturing the LitmusChaos project as it grew into a CNCF incubating project to scaling a global community of contributors, users, and advocates, this session highlights the key strategies, milestones, and stories that shaped its success.
We will explore how chaos engineering principles resonated with the broader cloud-native ecosystem, fostering adoption and collaboration across diverse industries. The talk also delves into the challenges of scaling a community from scratch, balancing technical innovation with community needs, and fostering inclusivity and sustainability in open source.

Looking ahead, we’ll discuss the future of chaos engineering and its community, including emerging trends, potential integrations with other cloud-native technologies, and opportunities for contributors to shape the ecosystem’s direction. Whether you’re a chaos engineering enthusiast, a community leader, or simply curious about building vibrant open-source communities, this talk offers a blend of practical insights and inspiration for navigating the past, present, and future of chaos engineering.

Speaker Bio: Prithvi Raj is working as a Community Manager & Developer Advocate at Mirantis and is leading the community efforts for the Open Source Program Office at Mirantis including the k0rdent project, k0s project, k0smortron, and the other OSS projects Mirantis is contributing to. He previously led the LitmusChaos project community, the CNCF incubating project based on Cloud-Native Chaos Engineering, and has helped scale a community of 3000+ folks from scratch.
He is also a CNCF Ambassador and has closely worked with the CNCF community to run LFX Mentorship programs and helped build a Chaos Engineering community in the CNCF ecosystem.

He has worked on global events, conferences, and meetups such as Chaos Carnival, Kubernetes Community Days Bengaluru & Chennai, CNCF Kubernetes Chaos Engineering Meetups, and more to help grow various communities in the DevOps ecosystem.",https://www.linkedin.com/in/prithvi1307/,,,,,Prithvi Raj_cloud.png,https://youtu.be/jPtEHaA_Ze4,"community,tales,future",
No,ai,Lakshmi Supriya Namana,DevOps Engineer,Web Creators UK,,,,DevOps Meets AI: Automating Cloud-Native Infrastructure with Intelligent Tools,"Discover how AI is transforming DevOps by automating cloud-native infrastructure, enabling smarter workflows, and unlocking the potential for resilient, scalable, and self-healing systems.",http://linkedin.com/in/supriya-namana-8ba732266,,,,Lakshmi Supriya Namana - Conf42 Cloud Native 2025.pdf,Lakshmi Supriya Namana_cloud.png,https://youtu.be/Yu_Wjj87xS8,"devops,automation,efficiency",
No,ai,Ankit Awasthi,Director of Engineering,Twilio,,,,Beyond Pre-training: Scaling Cloud-Native LLMs with Contextual Data for Real-Time AI,"Static LLMs are outdated the moment they're trained. Want AI that’s real-time, relevant, and enterprise-ready? Learn how RAG, CDPs, and cloud-native architectures unlock hyper-personalized AI, boost engagement by 3x, and solve data fragmentation at scale.",https://www.linkedin.com/in/ankit-awasthi-60aa9412/,,,,Ankit Awasthi - Conf42 Cloud Native 2025.pdf,Ankit Awasthi_cloud.png,https://youtu.be/xoLrWzStlE8,"llm,data,performance",
No,ai,Bhaskara Beeraka,Senior Developer,American Family Insurance,,,,"Transforming Insurance Through AI: Advanced Applications, Data-Driven Insights, and Technical Challenges","Discover how AI is revolutionizing insurance! From 85% faster claims to 99.5% fraud detection accuracy, we’ll unveil cutting-edge strategies transforming underwriting, claims, and customer experience. Learn practical solutions to challenges and drive growth with AI-powered innovation.",https://www.linkedin.com/in/bhaskara-beeraka-44531b75/,,,,Bhaskara Beeraka - Conf42 Cloud Native 2025.pdf,Bhaskara Beeraka_cloud.png,https://youtu.be/O02Rexb5DDY,"insurance,innovation,insights",
No,ai,Praveen Payili,Senior Data Engineer,Horizonsoft Solutions,,,,Leveraging AI-Driven Innovation for Enhanced Food Delivery Operations,"The rapid growth of the online food delivery industry, valued at USD 189.7 billion in 2021 and projected to grow at a CAGR of 10.8% through 2030, has ushered in significant technological advancements, with artificial intelligence (AI) playing a pivotal role in transforming operations. This presentation explores the integration of AI technologies within a leading food delivery platform, focusing on four key innovations: SafeChat+, AI-powered voice ordering systems, machine learning (ML) infrastructure, and data engineering applications. These innovations have optimized order processing, delivery route efficiency, and customer service, resulting in a 42% reduction in order processing time and a 39% improvement in route optimization.

AI-enabled systems, processing millions of orders daily, have increased operational efficiency, with voice ordering AI reducing call handling time by 37% while improving upselling success by 27%. Moreover, machine learning-driven demand forecasting has decreased food waste by 28%, highlighting the system’s ability to balance operational demand with inventory management. SafeChat+, an AI-powered communication safety solution, has increased platform safety with a 63% reduction in communication-related disputes and a 71% improvement in driver satisfaction.

Additionally, leveraging AI for real-time decision-making has significantly reduced delivery times by 31% and improved resource utilization by 44%. By implementing a hybrid human-AI collaboration framework, the platform has achieved an 87% customer satisfaction rate in automated customer service, handling up to 2,000 queries per minute during peak periods.

This session will demonstrate how the hybridization of AI and human oversight can solve scalability, performance, and security challenges, while enhancing customer experience and operational efficiency. It lays the foundation for future innovations in food delivery and similar service-based industries.

This innovative approach promises to be a benchmark for industries looking to implement AI-driven operational transformation, addressing both technological and human factors for scalable, efficient solutions.",https://www.linkedin.com/in/praveen-payili/,,,,Praveen Payili - Conf42 Cloud Native 2025.pdf,Praveen Payili_cloud.png,https://youtu.be/jHg7Fcruj0Y,"food,delivery,operations",
No,ai,Anant Kumar,Tech Lead,Salesforce,,,,Cloud-Native ML Infrastructure: Building Resilient Apache Spark Clusters on Kubernetes for AI Workloads,"The convergence of AI/ML workloads with cloud-native infrastructure presents unique challenges in scalability, resource utilization, and operational complexity. This talk demonstrates how to architect production-grade Apache Spark clusters on Kubernetes that specifically cater to the demands of modern AI/ML applications while adhering to cloud-native principles.  

Key Topics  

- Implementing cloud-native patterns for Spark on Kubernetes: statelessness, declarative configurations, and immutable infrastructure  
- Designing resilient architectures for ML workloads using Kubernetes operators and custom controllers  
- Container optimization strategies for Spark executors running AI/ML workloads  
- Network optimization and storage patterns for large-scale data processing  
- Implementing GitOps workflows for Spark-based ML infrastructure  
- Monitoring and observability solutions for distributed ML training  

Attendees will gain practical insights into building cloud-native data infrastructure that scales effectively for AI/ML workloads, with real-world examples of Kubernetes configurations, deployment patterns, and operational best practices.  
",https://www.linkedin.com/in/anant-kumar-8980666/,,,,Anant Kumar - Conf42 Cloud Native 2025.pdf,Anant Kumar_cloud.png,https://youtu.be/h3tRcHW5g3Y,"apache,spark,clusters",
